"","Channel 1 - Elbow Last (C)","Channel 2 - Forearm Last (C)","Channel 3 - Knuckle Last (C)","Channel 4 - Blade of Hand Last (C)","Channel 5 - Thumb Last (C)","Channel 6 - Cupping Last (C)","Channel 7 - Palm Last (C)","Channel 8 - Elbow (lower) Last (C)","Channel 9 - Heater Last (C)","Channel 10 - Thermistor Last (C)","Channel 11 - Toad MCU Last (C)","Channel 12 - Dovetail Last (C)","Channel 13 - External Ambient Last (C)","Channel 14 - Franka Dovetail Last (C)"
"1693587672","32.286","33.830","31.382","31.404","31.677","33.193","33.277","31.943","36.265","37.016","22.022","32.046","21.264","32.039"
"1693587673","32.267","33.805","31.375","31.371","31.666","33.200","33.273","31.910","36.251","37.016","22.081","31.985","21.275","32.021"
"1693587674","32.180","33.834","31.320","31.353","31.710","33.215","33.244","31.885","36.251","37.009","22.085","31.985","21.286","32.032"
"1693587675","32.173","33.849","31.306","31.375","31.728","33.226","33.255","31.900","36.233","36.990","22.103","32.021","21.272","32.079"
"1693587676","32.202","33.852","31.280","31.429","31.765","33.233","33.262","31.907","36.225","36.980","22.074","32.003","21.290","32.112"
"1693587677","32.184","33.856","31.269","31.422","31.787","33.222","33.244","31.900","36.222","36.983","22.100","32.007","21.312","32.119"
"1693587678","32.158","33.863","31.247","31.415","31.790","33.215","33.236","31.929","36.215","36.976","22.067","32.036","21.327","32.043"
"1693587679","32.187","33.852","31.251","31.389","31.808","33.207","33.240","31.947","36.226","36.976","22.078","32.025","21.327","32.058"
"1693587680","32.191","33.834","31.240","31.353","31.805","33.197","33.251","31.965","36.211","36.969","22.041","32.054","21.305","32.043"
"1693587681","32.173","33.849","31.233","31.349","31.816","33.186","33.262","31.983","36.211","36.962","22.056","32.065","21.298","32.036"
"1693587682","32.158","33.852","31.222","31.324","31.823","33.189","33.258","31.991","36.197","36.958","22.070","32.054","21.283","32.014"
"1693587683","32.158","33.863","31.204","31.313","31.805","33.149","33.233","32.009","36.197","36.944","22.082","32.021","21.279","32.051"
"1693587684","32.176","33.852","31.193","31.320","31.805","33.142","33.229","32.009","36.197","36.947","22.104","31.974","21.294","32.054"
"1693587685","32.187","33.830","31.200","31.331","31.783","33.142","33.229","32.012","36.178","36.929","22.100","31.923","21.335","32.047"
"1693587686","32.187","33.849","31.200","31.335","31.798","33.153","33.226","32.020","36.182","36.929","22.111","31.887","21.338","32.032"
"1693587687","32.198","33.860","31.211","31.357","31.816","33.138","33.182","32.002","36.164","36.922","22.144","31.883","21.346","32.051"
"1693587688","32.216","33.823","31.233","31.382","31.823","33.124","33.171","32.012","36.175","36.929","22.137","31.938","21.327","32.032"
"1693587689","32.227","33.805","31.226","31.371","31.823","33.102","33.164","32.016","36.157","36.907","22.085","31.930","21.287","32.022"
"1693587690","32.228","33.816","31.204","31.346","31.812","33.091","33.157","32.005","36.161","36.911","22.078","31.927","21.272","32.025"
"1693587691","32.238","33.841","31.207","31.335","31.798","33.102","33.146","31.980","36.153","36.907","22.085","31.920","21.258","32.025"
"1693587692","32.227","33.849","31.222","31.313","31.790","33.120","33.160","31.976","36.150","36.911","22.119","31.894","21.313","32.022"
"1693587693","32.242","33.831","31.222","31.295","31.754","33.106","33.178","31.965","36.146","36.911","22.119","31.880","21.298","32.029"
"1693587694","32.246","33.838","31.204","31.302","31.736","33.080","33.182","31.936","36.139","36.882","22.100","31.851","21.280","31.993"
"1693587695","32.224","33.816","31.196","31.317","31.728","33.047","33.168","31.892","36.135","36.886","22.108","31.832","21.269","31.993"
"1693587696","32.180","33.827","31.175","31.302","31.721","33.033","33.142","31.856","36.124","36.875","22.115","31.807","21.239","31.967"
"1693587697","32.158","33.845","31.153","31.295","31.714","33.044","33.131","31.823","36.124","36.871","22.108","31.843","21.247","32.015"
"1693587698","32.136","33.852","31.131","31.295","31.721","33.062","33.127","31.794","36.121","36.875","22.112","31.869","21.247","32.058"
"1693587699","32.118","33.849","31.120","31.280","31.725","33.066","33.120","31.790","36.110","36.868","22.089","31.840","21.280","32.073"
"1693587700","32.107","33.845","31.105","31.269","31.725","33.080","33.120","31.823","36.110","36.860","22.108","31.840","21.254","32.051"
"1693587701","32.089","33.845","31.091","31.262","31.732","33.066","33.131","31.805","36.103","36.850","22.134","31.865","21.229","31.993"
"1693587702","32.053","33.852","31.087","31.288","31.692","33.062","33.117","31.769","36.099","36.846","22.130","31.833","21.195","31.931"
"1693587703","32.027","33.805","31.065","31.262","31.688","33.080","33.120","31.739","36.092","36.839","22.075","31.840","21.173","31.876"
"1693587704","31.991","33.747","31.036","31.269","31.699","33.095","33.117","31.721","36.088","36.835","22.060","31.865","21.181","31.862"
"1693587705","31.943","33.732","30.978","31.269","31.685","33.106","33.120","31.754","36.081","36.828","22.045","31.855","21.196","31.873"
"1693587706","31.911","33.754","30.978","31.291","31.670","33.113","33.102","31.758","36.077","36.828","22.086","31.760","21.247","31.891"
"1693587707","31.881","33.772","31.000","31.295","31.641","33.102","33.080","31.739","36.070","36.820","22.082","31.745","21.247","31.862"
"1693587708","31.882","33.791","31.029","31.335","31.645","33.088","33.051","31.765","36.070","36.817","22.104","31.826","21.269","31.906"
"1693587709","31.885","33.794","31.043","31.346","31.659","33.080","33.066","31.772","36.056","36.813","22.053","31.837","21.251","31.924"
"1693587710","31.809","33.809","31.029","31.317","31.634","33.051","33.022","31.721","36.052","36.784","22.079","31.818","21.211","31.931"
"1693587711","31.787","33.812","31.018","31.313","31.637","33.040","33.022","31.681","36.052","36.792","22.116","31.829","21.192","31.953"
"1693587712","31.769","33.823","31.058","31.324","31.619","33.055","33.004","31.637","36.048","36.788","22.127","31.815","21.188","31.997"
"1693587713","31.758","33.838","31.127","31.346","31.572","33.047","32.960","31.601","36.041","36.777","22.149","31.760","21.181","32.037"
"1693587714","31.747","33.849","31.178","31.324","31.521","33.011","32.894","31.594","36.026","36.777","22.138","31.782","21.196","32.052"
"1693587715","31.765","33.856","31.204","31.324","31.470","32.964","32.858","31.616","36.016","36.763","22.134","31.789","21.192","31.953"
"1693587716","31.783","33.867","31.218","31.339","31.470","32.953","32.883","31.641","36.016","36.763","22.123","31.797","21.214","31.924"
"1693587717","31.783","33.864","31.186","31.353","31.488","32.942","32.894","31.648","36.030","36.773","22.160","31.851","21.222","31.910"
"1693587718","31.790","33.860","31.164","31.324","31.503","32.949","32.913","31.670","36.019","36.774","22.167","31.888","21.200","31.921"
"1693587719","31.772","33.834","31.167","31.364","31.506","32.967","32.913","31.714","36.030","36.763","22.167","31.931","21.167","31.935"
"1693587720","31.780","33.820","31.146","31.404","31.514","32.964","32.924","31.725","36.008","36.748","22.164","31.968","21.170","31.935"
"1693587721","31.798","33.816","31.117","31.423","31.543","32.964","32.938","31.707","36.001","36.744","22.145","31.961","21.178","31.939"
"1693587722","31.776","33.805","31.106","31.412","31.539","32.956","32.949","31.721","35.998","36.737","22.142","31.888","21.192","31.892"
"1693587723","31.751","33.809","31.135","31.426","31.517","32.935","32.946","31.700","35.990","36.726","22.160","31.884","21.203","31.888"
"1693587724","31.725","33.805","31.124","31.404","31.477","32.920","32.927","31.681","35.990","36.726","22.178","31.921","21.192","31.884"
"1693587725","31.732","33.809","31.106","31.393","31.441","32.920","32.920","31.616","35.987","36.726","22.193","31.946","21.192","31.913"
"1693587726","31.685","33.798","31.095","31.379","31.445","32.938","32.895","31.583","35.972","36.712","22.182","31.961","21.181","31.939"
"1693587727","31.674","33.809","31.124","31.372","31.423","32.927","32.880","31.565","35.965","36.705","22.175","31.914","21.204","31.990"
"1693587728","31.692","33.820","31.190","31.372","31.441","32.935","32.876","31.539","35.957","36.697","22.120","31.881","21.192","32.008"
"1693587729","31.667","33.824","31.179","31.375","31.434","32.927","32.851","31.492","35.954","36.697","22.123","31.808","21.237","31.946"
"1693587730","31.649","33.816","31.146","31.364","31.404","32.906","32.804","31.485","35.950","36.708","22.138","31.819","21.255","31.932"
"1693587731","31.641","33.780","31.146","31.372","31.361","32.906","32.767","31.459","35.954","36.686","22.090","31.790","21.274","31.921"
"1693587732","31.641","33.765","31.135","31.361","31.350","32.887","32.771","31.466","35.947","36.675","22.076","31.797","21.281","31.939"
"1693587733","31.670","33.758","31.113","31.353","31.343","32.898","32.778","31.485","35.947","36.675","22.087","31.804","21.292","31.954"
"1693587734","31.692","33.747","31.098","31.339","31.335","32.913","32.793","31.517","35.939","36.668","22.079","31.790","21.296","31.895"
"1693587735","31.700","33.740","31.066","31.324","31.350","32.924","32.814","31.550","35.932","36.665","22.090","31.783","21.292","31.866"
"1693587736","31.725","33.747","31.055","31.295","31.357","32.927","32.836","31.543","35.925","36.657","22.098","31.761","21.314","31.823"
"1693587737","31.718","33.707","31.048","31.310","31.350","32.898","32.771","31.561","35.918","36.668","22.068","31.804","21.314","31.797"
"1693587738","31.736","33.656","31.073","31.302","31.339","32.884","32.763","31.568","35.914","36.661","22.090","31.866","21.318","31.834"
"1693587739","31.747","33.616","31.099","31.281","31.354","32.873","32.774","31.576","35.918","36.646","22.109","31.888","21.307","31.859"
"1693587740","31.754","33.591","31.120","31.244","31.350","32.851","32.778","31.569","35.914","36.650","22.083","31.910","21.300","31.859"
"1693587741","31.769","33.569","31.120","31.182","31.357","32.862","32.800","31.587","35.903","36.639","22.050","31.917","21.218","31.808"
"1693587742","31.751","33.547","31.124","31.157","31.346","32.858","32.804","31.576","35.899","36.639","22.068","31.899","21.167","31.834"
"1693587743","31.776","33.481","31.120","31.157","31.335","32.865","32.807","31.554","35.892","36.625","22.094","31.830","21.134","31.852"
"1693587744","31.802","33.430","31.120","31.142","31.299","32.855","32.793","31.536","35.889","36.625","22.124","31.841","21.141","31.845"
"1693587745","31.849","33.423","31.139","31.139","31.263","32.844","32.789","31.481","35.885","36.625","22.135","31.874","21.156","31.856"
"1693587746","31.911","33.372","31.146","31.106","31.233","32.847","32.793","31.441","35.885","36.625","22.146","31.859","21.167","31.863"
"1693587747","31.911","33.397","31.117","31.099","31.255","32.866","32.815","31.477","35.878","36.610","22.146","31.841","21.193","31.848"
"1693587748","31.893","33.434","31.088","31.124","31.270","32.877","32.826","31.499","35.878","36.603","22.131","31.815","21.189","31.877"
"1693587749","31.896","33.463","31.088","31.175","31.273","32.847","32.825","31.503","35.871","36.603","22.146","31.772","21.219","31.888"
"1693587750","31.911","33.471","31.117","31.175","31.292","32.851","32.833","31.514","35.860","36.592","22.150","31.703","21.215","31.845"
"1693587751","31.918","33.467","31.102","31.190","31.321","32.866","32.822","31.547","35.852","36.592","22.161","31.652","21.222","31.837"
"1693587752","31.940","33.463","31.117","31.226","31.350","32.888","32.782","31.583","35.852","36.585","22.183","31.663","21.241","31.837"
"1693587753","31.973","33.434","31.110","31.215","31.379","32.895","32.745","31.623","35.838","36.574","22.179","31.670","21.226","31.834"
"1693587754","31.984","33.420","31.113","31.215","31.379","32.902","32.764","31.649","35.831","36.563","22.179","31.684","21.252","31.852"
"1693587755","31.973","33.398","31.106","31.197","31.379","32.869","32.782","31.616","35.823","36.552","22.106","31.757","21.215","31.856"
"1693587756","31.937","33.419","31.099","31.190","31.339","32.873","32.774","31.572","35.820","36.563","22.098","31.776","21.208","31.834"
"1693587757","31.878","33.427","31.073","31.164","31.317","32.862","32.771","31.536","35.827","36.556","22.113","31.776","21.212","31.874"
"1693587758","31.856","33.438","31.037","31.161","31.321","32.884","32.785","31.470","35.823","36.548","22.124","31.765","21.208","31.899"
"1693587759","31.864","33.441","31.044","31.197","31.317","32.880","32.749","31.463","35.812","36.548","22.146","31.732","21.208","31.918"
"1693587760","31.882","33.427","31.037","31.182","31.321","32.866","32.738","31.496","35.812","36.552","22.161","31.721","21.193","31.936"
"1693587761","31.878","33.427","31.040","31.164","31.303","32.847","32.753","31.528","35.809","36.537","22.176","31.710","21.212","31.932"
"1693587762","31.893","33.449","31.029","31.164","31.270","32.807","32.731","31.572","35.805","36.537","22.164","31.688","21.237","31.910"
"1693587763","31.882","33.445","31.011","31.164","31.259","32.785","32.705","31.583","35.802","36.541","22.168","31.688","21.237","31.903"
"1693587764","31.904","33.403","30.976","31.103","31.218","32.806","32.725","31.604","35.798","36.523","22.135","31.645","21.223","31.892"
"1693587765","31.915","33.405","30.975","31.084","31.208","32.814","32.734","31.627","35.794","36.527","22.117","31.655","21.226","31.878"
"1693587766","31.929","33.354","30.978","31.087","31.215","32.800","32.738","31.623","35.772","36.501","22.135","31.659","21.226","31.900"
"1693587767","31.914","33.332","30.978","31.073","31.229","32.778","32.745","31.623","35.772","36.505","22.153","31.681","21.219","31.881"
"1693587768","31.889","33.335","30.985","31.087","31.241","32.774","32.749","31.627","35.769","36.501","22.172","31.692","21.223","31.845"
"1693587769","31.845","33.346","30.942","31.091","31.251","32.781","32.756","31.608","35.761","36.490","22.183","31.666","21.226","31.830"
"1693587770","31.823","33.357","30.924","31.084","31.262","32.789","32.774","31.608","35.758","36.476","22.176","31.674","21.219","31.816"
"1693587771","31.802","33.383","30.931","31.102","31.255","32.785","32.767","31.616","35.751","36.483","22.157","31.750","21.208","31.812"
"1693587772","31.787","33.397","30.938","31.124","31.266","32.789","32.763","31.623","35.751","36.483","22.142","31.768","21.197","31.790"
"1693587773","31.729","33.415","30.931","31.116","31.273","32.803","32.741","31.616","35.743","36.465","22.161","31.772","21.223","31.812"
"1693587774","31.707","33.437","30.942","31.087","31.269","32.807","32.734","31.601","35.729","36.461","22.164","31.747","21.230","31.827"
"1693587775","31.678","33.455","30.963","31.073","31.291","32.832","32.716","31.579","35.721","36.457","22.190","31.736","21.223","31.859"
"1693587776","31.656","33.463","30.978","31.058","31.317","32.832","32.727","31.565","35.721","36.454","22.198","31.703","21.223","31.841"
"1693587777","31.627","33.481","30.960","31.062","31.339","32.843","32.745","31.557","35.729","36.450","22.212","31.674","21.241","31.819"
