,Channel 1 - Internal Ambient Last (C),Channel 2 - External Ambient Last (C),Channel 3 - Jetson TX2 Processor Last (C),Channel 4 - Jetson Heat Sink Last (C),Channel 5 - Touch Panel Board Last (C),Channel 6 - Aluminum Panel Last (C),Channel 7 - Audio Driver Last (C),Channel 8 - External Touch Screen Last (C)
0:36:16,42.82,24.7,48.47,45.05,63.15,48.23,50.25,40.54
0:36:17,42.82,24.7,48.45,45.04,63.14,48.22,50.25,40.55
0:36:18,42.84,24.7,48.44,45.03,63.14,48.24,50.25,40.55
0:36:19,42.84,24.71,48.43,45.04,63.14,48.24,50.25,40.57
0:36:20,42.84,24.68,48.42,45.04,63.17,48.26,50.26,40.56
0:36:21,42.84,24.7,48.43,45.04,63.17,48.25,50.25,40.56
0:36:22,42.86,24.68,48.42,45.04,63.19,48.26,50.27,40.54
0:36:23,42.86,24.71,48.41,45.03,63.21,48.25,50.27,40.55
0:36:24,42.84,24.71,48.4,45.03,63.21,48.25,50.27,40.56
0:36:25,42.86,24.71,48.4,45.03,63.22,48.26,50.28,40.57
0:36:26,42.87,24.75,48.4,45.02,63.24,48.25,50.28,40.57
0:36:27,42.86,24.76,48.37,45.02,63.22,48.25,50.28,40.55
0:36:28,42.86,24.8,48.36,45.01,63.22,48.24,50.27,40.55
0:36:29,42.86,24.79,48.37,45,63.2,48.24,50.28,40.55
0:36:30,42.86,24.79,48.36,45.01,63.2,48.25,50.29,40.58
0:36:31,42.87,24.79,48.36,45,63.21,48.26,50.29,40.58
0:36:32,42.86,24.77,48.35,44.98,63.21,48.24,50.28,40.57
0:36:33,42.85,24.79,48.33,44.97,63.21,48.24,50.28,40.57
0:36:34,42.85,24.8,48.33,44.96,63.21,48.23,50.28,40.59
0:36:35,42.85,24.79,48.32,44.97,63.23,48.23,50.28,40.6
0:36:36,42.85,24.81,48.31,44.95,63.24,48.22,50.3,40.6
0:36:37,42.85,24.82,48.31,44.94,63.23,48.22,50.29,40.59
0:36:38,42.85,24.83,48.3,44.93,63.22,48.22,50.3,40.59
0:36:39,42.85,24.85,48.29,44.93,63.21,48.22,50.3,40.58
0:36:40,42.86,24.9,48.29,44.93,63.2,48.23,50.31,40.59
0:36:41,42.84,24.89,48.28,44.93,63.21,48.24,50.31,40.59
0:36:42,42.85,24.89,48.28,44.92,63.21,48.24,50.31,40.6
0:36:43,42.86,24.9,48.28,44.92,63.19,48.24,50.31,40.6
0:36:44,42.86,24.92,48.27,44.92,63.21,48.24,50.32,40.59
0:36:45,42.84,24.92,48.26,44.9,63.2,48.24,50.32,40.59
0:36:46,42.86,24.92,48.25,44.9,63.19,48.23,50.32,40.59
0:36:47,42.84,24.91,48.25,44.88,63.19,48.21,50.31,40.59
0:36:48,42.83,24.91,48.23,44.87,63.18,48.22,50.32,40.62
0:36:49,42.83,24.91,48.23,44.87,63.18,48.23,50.32,40.62
0:36:50,42.83,24.91,48.22,44.86,63.18,48.22,50.33,40.61
0:36:51,42.81,24.9,48.22,44.86,63.18,48.23,50.32,40.61
0:36:52,42.81,24.9,48.21,44.88,63.2,48.2,50.33,40.63
0:36:53,42.81,24.9,48.21,44.88,63.2,48.15,50.33,40.65
0:36:54,42.81,24.89,48.19,44.88,63.21,48.1,50.34,40.68
0:36:55,42.8,24.88,48.18,44.87,63.21,48.11,50.33,40.65
0:36:56,42.8,24.9,48.18,44.87,63.2,48.11,50.34,40.62
0:36:57,42.8,24.9,48.18,44.88,63.2,48.12,50.34,40.62
0:36:58,42.78,24.88,48.17,44.86,63.2,48.12,50.35,40.63
0:36:59,42.77,24.89,48.17,44.87,63.21,48.13,50.35,40.63
0:37:00,42.77,24.88,48.15,44.86,63.21,48.11,50.35,40.62
0:37:01,42.75,24.89,48.15,44.84,63.2,48.08,50.34,40.61
0:37:02,42.75,24.89,48.14,44.83,63.21,48.08,50.35,40.62
0:37:03,42.74,24.89,48.14,44.82,63.19,48.09,50.35,40.63
0:37:04,42.73,24.89,48.14,44.82,63.19,48.1,50.35,40.65
0:37:05,42.73,24.88,48.13,44.82,63.19,48.1,50.36,40.65
0:37:06,42.74,24.89,48.12,44.81,63.18,48.1,50.35,40.66
0:37:07,42.75,24.88,48.11,44.8,63.19,48.09,50.35,40.67
0:37:08,42.76,24.89,48.11,44.8,63.19,48.09,50.36,40.68
0:37:09,42.78,24.89,48.11,44.81,63.19,48.1,50.37,40.67
0:37:10,42.77,24.89,48.1,44.8,63.19,48.11,50.37,40.67
0:37:11,42.78,24.89,48.09,44.8,63.2,48.1,50.37,40.66
0:37:12,42.76,24.91,48.08,44.78,63.19,48.1,50.37,40.65
0:37:13,42.76,24.92,48.08,44.79,63.18,48.09,50.38,40.65
0:37:14,42.75,24.91,48.07,44.78,63.2,48.1,50.38,40.64
0:37:15,42.75,24.91,48.06,44.79,63.21,48.08,50.37,40.64
0:37:16,42.76,24.91,48.06,44.78,63.2,48.09,50.38,40.64
0:37:17,42.74,24.92,48.06,44.77,63.19,48.09,50.38,40.63
0:37:18,42.74,24.91,48.05,44.76,63.19,48.1,50.38,40.64
0:37:19,42.75,24.9,48.03,44.76,63.18,48.1,50.38,40.66
0:37:20,42.78,24.9,48.03,44.76,63.19,48.1,50.39,40.65
0:37:21,42.76,24.88,48.03,44.75,63.19,48.11,50.39,40.67
0:37:22,42.74,24.87,48.02,44.75,63.2,48.11,50.39,40.65
0:37:23,42.74,24.86,48.01,44.75,63.22,48.12,50.39,40.66
0:37:24,42.74,24.85,48.01,44.75,63.22,48.09,50.39,40.64
0:37:25,42.73,24.83,48,44.75,63.23,48.07,50.39,40.64
0:37:26,42.74,24.83,47.99,44.75,63.22,48.07,50.39,40.64
0:37:27,42.74,24.81,47.99,44.74,63.22,48.03,50.39,40.65
0:37:28,42.73,24.79,47.98,44.73,63.23,48.03,50.39,40.66
0:37:29,42.75,24.79,47.99,44.74,63.23,48.04,50.4,40.67
0:37:30,42.75,24.79,47.98,44.75,63.21,47.99,50.4,40.65
0:37:31,42.74,24.81,47.97,44.74,63.22,47.95,50.41,40.65
0:37:32,42.76,24.81,47.98,44.74,63.22,47.93,50.41,40.65
0:37:33,42.74,24.8,47.97,44.73,63.21,47.95,50.41,40.64
0:37:34,42.74,24.8,47.97,44.74,63.21,47.95,50.4,40.65
0:37:35,42.75,24.81,47.96,44.73,63.22,47.97,50.41,40.66
0:37:36,42.76,24.79,47.96,44.74,63.23,47.98,50.42,40.67
0:37:37,42.76,24.8,47.96,44.74,63.26,47.98,50.42,40.68
0:37:38,42.77,24.8,47.96,44.74,63.25,47.98,50.42,40.65
0:37:39,42.76,24.79,47.94,44.71,63.25,47.99,50.42,40.64
0:37:40,42.76,24.79,47.93,44.7,63.25,48,50.41,40.64
0:37:41,42.76,24.79,47.92,44.71,63.26,48.02,50.43,40.65
0:37:42,42.78,24.79,47.93,44.71,63.26,48.01,50.43,40.66
0:37:43,42.75,24.77,47.92,44.71,63.27,48,50.43,40.66
0:37:44,42.74,24.77,47.91,44.7,63.26,48,50.42,40.66
0:37:45,42.76,24.79,47.9,44.69,63.26,48.01,50.43,40.65
0:37:46,42.74,24.76,47.9,44.69,63.25,48.01,50.42,40.64
0:37:47,42.74,24.77,47.89,44.7,63.24,48.01,50.43,40.64
0:37:48,42.72,24.79,47.87,44.7,63.23,47.99,50.43,40.61
0:37:49,42.72,24.78,47.87,44.69,63.24,47.99,50.43,40.63
0:37:50,42.73,24.77,47.86,44.69,63.26,47.98,50.43,40.65
0:37:51,42.73,24.76,47.86,44.69,63.25,48,50.43,40.66
0:37:52,42.74,24.76,47.86,44.7,63.28,48,50.43,40.66
0:37:53,42.73,24.77,47.85,44.69,63.27,47.99,50.44,40.67
0:37:54,42.74,24.78,47.85,44.69,63.27,47.97,50.44,40.68
0:37:55,42.73,24.79,47.85,44.68,63.27,47.99,50.44,40.68
0:37:56,42.73,24.79,47.84,44.67,63.28,47.99,50.44,40.68
0:37:57,42.73,24.82,47.84,44.66,63.28,48,50.45,40.69
0:37:58,42.73,24.82,47.83,44.66,63.28,48.01,50.45,40.65
0:37:59,42.74,24.85,47.83,44.68,63.28,48.01,50.45,40.68
0:38:00,42.75,24.85,47.84,44.68,63.29,48.02,50.46,40.71
0:38:01,42.74,24.85,47.84,44.68,63.31,48.01,50.46,40.68
0:38:02,42.73,24.84,47.82,44.67,63.28,48,50.46,40.67
0:38:03,42.71,24.84,47.81,44.66,63.29,48,50.47,40.68
0:38:04,42.73,24.86,47.8,44.66,63.3,48,50.46,40.67
0:38:05,42.69,24.87,47.81,44.66,63.32,48,50.46,40.68
0:38:06,42.69,24.9,47.79,44.64,63.34,47.96,50.46,40.69
0:38:07,42.7,24.9,47.79,44.64,63.33,47.98,50.47,40.7
0:38:08,42.71,24.9,47.79,44.63,63.35,47.97,50.47,40.7
0:38:09,42.69,24.9,47.79,44.63,63.37,47.98,50.47,40.7
0:38:10,42.69,24.89,47.79,44.64,63.37,47.98,50.48,40.71
0:38:11,42.71,24.88,47.78,44.62,63.38,47.98,50.48,40.71
0:38:12,42.7,24.88,47.77,44.62,63.36,47.99,50.48,40.72
0:38:13,42.7,24.89,47.78,44.62,63.36,47.99,50.48,40.73
0:38:14,42.7,24.89,47.77,44.62,63.35,47.99,50.49,40.74
0:38:15,42.7,24.89,47.77,44.62,63.34,47.99,50.5,40.74
0:38:16,42.7,24.91,47.76,44.63,63.35,47.99,50.5,40.76
0:38:17,42.68,24.92,47.75,44.63,63.35,48,50.5,40.77
0:38:18,42.68,24.9,47.75,44.62,63.33,48,50.49,40.76
0:38:19,42.69,24.87,47.74,44.62,63.34,48,50.49,40.77
0:38:20,42.69,24.86,47.74,44.61,63.33,48.01,50.5,40.77
0:38:21,42.71,24.86,47.73,44.61,63.32,47.99,50.51,40.79
0:38:22,42.72,24.86,47.75,44.61,63.34,47.98,50.51,40.81
0:38:23,42.69,24.84,47.74,44.62,63.34,47.99,50.51,40.81
0:38:24,42.71,24.84,47.73,44.63,63.34,47.99,50.52,40.81
0:38:25,42.7,24.83,47.73,44.63,63.35,47.99,50.52,40.81
0:38:26,42.68,24.81,47.72,44.62,63.33,47.98,50.52,40.81
0:38:27,42.67,24.8,47.72,44.61,63.33,47.98,50.52,40.81
0:38:28,42.68,24.79,47.72,44.61,63.33,47.97,50.52,40.81
0:38:29,42.68,24.78,47.71,44.61,63.35,47.97,50.52,40.82
0:38:30,42.68,24.77,47.7,44.59,63.35,47.95,50.51,40.83
0:38:31,42.67,24.75,47.7,44.59,63.35,47.91,50.51,40.83
0:38:32,42.67,24.74,47.7,44.58,63.35,47.91,50.51,40.84
0:38:33,42.67,24.73,47.68,44.57,63.39,47.92,50.52,40.85
0:38:34,42.67,24.73,47.67,44.57,63.38,47.91,50.51,40.85
0:38:35,42.67,24.73,47.67,44.56,63.36,47.92,50.52,40.86
0:38:36,42.68,24.74,47.67,44.57,63.37,47.93,50.52,40.88
0:38:37,42.68,24.76,47.67,44.57,63.37,47.93,50.53,40.89
0:38:38,42.68,24.78,47.67,44.58,63.36,47.94,50.53,40.9
0:38:39,42.68,24.77,47.66,44.56,63.35,47.93,50.53,40.91
0:38:40,42.68,24.77,47.66,44.56,63.35,47.92,50.53,40.91
0:38:41,42.68,24.77,47.65,44.57,63.33,47.9,50.53,40.9
0:38:42,42.67,24.76,47.64,44.55,63.33,47.9,50.53,40.9
0:38:43,42.67,24.77,47.64,44.56,63.34,47.92,50.55,40.91
0:38:44,42.68,24.78,47.64,44.55,63.36,47.93,50.54,40.93
0:38:45,42.67,24.78,47.63,44.54,63.36,47.93,50.54,40.93
0:38:46,42.67,24.79,47.63,44.55,63.37,47.92,50.55,40.92
0:38:47,42.67,24.79,47.62,44.54,63.36,47.91,50.53,40.89
0:38:48,42.66,24.79,47.61,44.53,63.37,47.9,50.53,40.9
0:38:49,42.64,24.79,47.6,44.53,63.38,47.91,50.53,40.9
0:38:50,42.66,24.8,47.6,44.53,63.39,47.9,50.53,40.88
0:38:51,42.67,24.81,47.6,44.52,63.4,47.92,50.55,40.89
0:38:52,42.68,24.8,47.6,44.52,63.4,47.91,50.54,40.89
0:38:53,42.68,24.79,47.59,44.51,63.39,47.93,50.54,40.9
0:38:54,42.68,24.79,47.59,44.52,63.4,47.92,50.56,40.91
0:38:55,42.67,24.78,47.59,44.5,63.38,47.91,50.54,40.92
0:38:56,42.69,24.78,47.58,44.5,63.39,47.91,50.55,40.93
0:38:57,42.7,24.76,47.58,44.49,63.38,47.9,50.54,40.93
0:38:58,42.7,24.75,47.58,44.49,63.37,47.9,50.54,40.94
0:38:59,42.7,24.75,47.59,44.5,63.38,47.92,50.55,40.96
0:39:00,42.69,24.74,47.58,44.49,63.37,47.92,50.56,40.97
0:39:01,42.69,24.75,47.58,44.48,63.36,47.93,50.56,40.97
0:39:02,42.71,24.76,47.57,44.48,63.36,47.9,50.57,40.98
0:39:03,42.7,24.76,47.57,44.47,63.36,47.88,50.57,40.97
0:39:04,42.7,24.75,47.57,44.46,63.37,47.87,50.57,40.99
0:39:05,42.7,24.74,47.56,44.45,63.37,47.86,50.56,40.98
0:39:06,42.7,24.75,47.56,44.45,63.37,47.86,50.56,40.98
0:39:07,42.69,24.75,47.56,44.45,63.37,47.85,50.56,40.97
0:39:08,42.68,24.75,47.55,44.44,63.35,47.85,50.57,40.98
0:39:09,42.68,24.77,47.55,44.45,63.37,47.86,50.57,40.99
0:39:10,42.69,24.79,47.55,44.47,63.38,47.83,50.58,40.99
0:39:11,42.69,24.8,47.54,44.47,63.38,47.82,50.58,41.01
0:39:12,42.7,24.8,47.55,44.46,63.41,47.82,50.6,41.02
0:39:13,42.7,24.81,47.55,44.47,63.41,47.85,50.6,41.03
0:39:14,42.69,24.79,47.54,44.46,63.4,47.85,50.59,41.02
0:39:15,42.68,24.79,47.54,44.46,63.38,47.86,50.59,41.03
0:39:16,42.67,24.79,47.53,44.45,63.39,47.88,50.59,41.05
0:39:17,42.66,24.79,47.52,44.45,63.4,47.89,50.59,41.06
0:39:18,42.66,24.78,47.52,44.44,63.4,47.9,50.59,41.05
0:39:19,42.66,24.78,47.53,44.43,63.39,47.9,50.59,41.04
0:39:20,42.66,24.78,47.51,44.43,63.39,47.91,50.59,41.05
0:39:21,42.66,24.78,47.51,44.44,63.37,47.91,50.59,41.06
0:39:22,42.64,24.77,47.5,44.44,63.37,47.91,50.59,41.05
0:39:23,42.65,24.76,47.51,44.44,63.37,47.91,50.59,41.06
0:39:24,42.65,24.76,47.5,44.44,63.39,47.92,50.6,41.07
0:39:25,42.66,24.77,47.51,44.45,63.4,47.92,50.6,41.08
0:39:26,42.66,24.77,47.5,44.44,63.4,47.91,50.6,41.08
0:39:27,42.65,24.76,47.5,44.43,63.41,47.91,50.6,41.08
0:39:28,42.65,24.77,47.49,44.42,63.42,47.91,50.61,41.1
0:39:29,42.65,24.77,47.49,44.43,63.41,47.91,50.6,41.09
0:39:30,42.65,24.77,47.48,44.43,63.43,47.9,50.61,41.09
0:39:31,42.64,24.77,47.48,44.44,63.43,47.91,50.61,41.1
0:39:32,42.64,24.76,47.47,44.44,63.42,47.9,50.61,41.09
0:39:33,42.65,24.75,47.47,44.45,63.41,47.9,50.6,41.09
0:39:34,42.64,24.73,47.46,44.44,63.4,47.9,50.59,41.09
0:39:35,42.63,24.73,47.46,44.44,63.4,47.9,50.6,41.08
0:39:36,42.63,24.73,47.45,44.44,63.39,47.9,50.6,41.07
0:39:37,42.62,24.79,47.45,44.45,63.41,47.91,50.6,41.06
0:39:38,42.64,24.87,47.45,44.43,63.42,47.92,50.61,41.04
0:39:39,42.64,24.89,47.45,44.43,63.42,47.92,50.62,41.03
0:39:40,42.65,24.92,47.45,44.42,63.41,47.92,50.62,41.01
0:39:41,42.64,24.97,47.43,44.42,63.4,47.93,50.61,41
0:39:42,42.63,24.96,47.43,44.41,63.41,47.92,50.61,41.01
0:39:43,42.63,25.02,47.43,44.41,63.41,47.93,50.63,41
0:39:44,42.63,25.02,47.44,44.41,63.41,47.93,50.63,41.01
0:39:45,42.61,25.02,47.43,44.4,63.4,47.93,50.63,40.99
0:39:46,42.62,25.05,47.43,44.4,63.4,47.93,50.63,40.97
0:39:47,42.63,25.03,47.43,44.4,63.41,47.93,50.63,40.96
0:39:48,42.63,25.02,47.42,44.39,63.42,47.92,50.62,40.96
0:39:49,42.63,25.01,47.42,44.4,63.43,47.91,50.63,40.97
0:39:50,42.64,25.01,47.42,44.4,63.41,47.91,50.64,40.97
0:39:51,42.65,25.02,47.42,44.39,63.41,47.9,50.63,40.98
0:39:52,42.65,25.03,47.41,44.4,63.44,47.91,50.64,40.97
0:39:53,42.66,25.03,47.41,44.4,63.46,47.91,50.64,40.96
0:39:54,42.69,24.99,47.4,44.38,63.45,47.85,50.64,40.92
0:39:55,42.68,25,47.4,44.38,63.47,47.85,50.63,40.92
0:39:56,42.69,25,47.4,44.38,63.46,47.87,50.65,40.94
0:39:57,42.69,24.98,47.4,44.38,63.45,47.87,50.64,40.94
0:39:58,42.67,24.96,47.39,44.37,63.44,47.89,50.65,40.93
0:39:59,42.66,24.96,47.4,44.38,63.44,47.89,50.65,40.94
0:40:00,42.68,24.95,47.4,44.37,63.43,47.9,50.64,40.94
0:40:01,42.67,24.94,47.39,44.37,63.42,47.9,50.65,40.95
0:40:02,42.65,24.93,47.39,44.36,63.43,47.91,50.65,40.94
0:40:03,42.64,24.92,47.39,44.37,63.42,47.92,50.65,40.94
0:40:04,42.63,24.9,47.39,44.36,63.41,47.92,50.66,40.94
0:40:05,42.65,24.9,47.38,44.35,63.41,47.92,50.65,40.93
0:40:06,42.64,24.9,47.38,44.35,63.4,47.91,50.65,40.94
0:40:07,42.64,24.9,47.39,44.34,63.37,47.89,50.65,40.94
0:40:08,42.64,24.89,47.4,44.35,63.39,47.91,50.65,40.94
0:40:09,42.63,24.89,47.41,44.34,63.38,47.9,50.65,40.96
0:40:10,42.64,24.89,47.42,44.35,63.36,47.89,50.65,40.93
0:40:11,42.65,24.89,47.45,44.35,63.38,47.88,50.64,40.93
0:40:12,42.68,24.89,47.51,44.35,63.37,47.87,50.65,40.93
0:40:13,42.67,24.89,47.53,44.36,63.36,47.88,50.66,40.93
0:40:14,42.68,24.89,47.57,44.37,63.36,47.87,50.67,40.92
0:40:15,42.69,24.91,47.61,44.38,63.37,47.87,50.66,40.93
0:40:16,42.69,24.91,47.65,44.36,63.36,47.86,50.65,40.91
0:40:17,42.68,24.91,47.69,44.36,63.38,47.87,50.66,40.94
0:40:18,42.68,24.92,47.73,44.37,63.39,47.87,50.66,40.95
0:40:19,42.68,24.92,47.78,44.38,63.39,47.87,50.67,40.94
0:40:20,42.68,24.92,47.82,44.39,63.4,47.88,50.67,40.92
0:40:21,42.68,24.93,47.89,44.42,63.41,47.88,50.67,40.92
0:40:22,42.67,24.93,47.94,44.42,63.43,47.89,50.69,40.94
0:40:23,42.68,24.93,47.96,44.42,63.42,47.9,50.68,40.94
0:40:24,42.68,24.93,48,44.44,63.42,47.89,50.67,40.93
0:40:25,42.67,24.93,48.02,44.45,63.42,47.88,50.67,40.92
0:40:26,42.67,24.92,48.06,44.45,63.42,47.89,50.67,40.93
0:40:27,42.68,24.92,48.09,44.45,63.43,47.89,50.68,40.91
0:40:28,42.68,24.92,48.13,44.46,63.43,47.88,50.69,40.91
0:40:29,42.69,24.89,48.16,44.47,63.42,47.87,50.69,40.91
0:40:30,42.67,24.89,48.22,44.48,63.42,47.88,50.68,40.86
0:40:31,42.68,24.9,48.26,44.49,63.41,47.88,50.68,40.84
0:40:32,42.67,24.9,48.31,44.52,63.42,47.87,50.68,40.86
0:40:33,42.68,24.91,48.35,44.52,63.42,47.87,50.7,40.86
0:40:34,42.67,24.91,48.38,44.53,63.42,47.89,50.69,40.87
0:40:35,42.69,24.9,48.42,44.56,63.42,47.88,50.69,40.89
0:40:36,42.69,24.89,48.45,44.57,63.42,47.88,50.69,40.88
0:40:37,42.69,24.88,48.48,44.57,63.4,47.86,50.68,40.88
0:40:38,42.68,24.87,48.52,44.59,63.39,47.87,50.69,40.87
0:40:39,42.67,24.88,48.61,44.62,63.39,47.87,50.69,40.86
0:40:40,42.67,24.88,48.64,44.63,63.39,47.87,50.69,40.85
0:40:41,42.67,24.88,48.65,44.65,63.42,47.86,50.69,40.86
0:40:42,42.67,24.89,48.67,44.67,63.44,47.87,50.7,40.87
0:40:43,42.71,24.88,48.68,44.69,63.48,47.89,50.71,40.86
0:40:44,42.72,24.87,48.71,44.71,63.48,47.89,50.71,40.86
0:40:45,42.71,24.88,48.76,44.72,63.48,47.89,50.7,40.86
0:40:46,42.7,24.87,48.85,44.72,63.48,47.88,50.7,40.85
0:40:47,42.7,24.86,49,44.74,63.5,47.85,50.7,40.85
0:40:48,42.71,24.86,49.38,44.76,63.49,47.81,50.7,40.83
0:40:49,42.71,24.86,49.58,44.78,63.49,47.82,50.7,40.81
0:40:50,42.72,24.86,49.79,44.81,63.48,47.83,50.7,40.81
0:40:51,42.71,24.86,49.99,44.84,63.49,47.85,50.71,40.82
0:40:52,42.71,24.85,50.17,44.87,63.49,47.85,50.7,40.81
0:40:53,42.71,24.84,50.37,44.9,63.49,47.86,50.7,40.83
0:40:54,42.71,24.81,50.56,44.94,63.49,47.86,50.7,40.83
0:40:55,42.72,24.8,50.74,44.97,63.49,47.87,50.71,40.85
0:40:56,42.72,24.79,50.94,45.01,63.51,47.89,50.7,40.84
0:40:57,42.72,24.77,51.31,45.09,63.5,47.88,50.71,40.82
0:40:58,42.72,24.77,51.5,45.14,63.51,47.89,50.72,40.83
0:40:59,42.74,24.78,51.67,45.2,63.53,47.89,50.72,40.83
0:41:00,42.75,24.76,51.85,45.25,63.54,47.87,50.72,40.84
0:41:01,42.75,24.77,52.03,45.31,63.56,47.87,50.71,40.83
0:41:02,42.75,24.76,52.21,45.35,63.57,47.87,50.71,40.83
0:41:03,42.75,24.74,52.38,45.41,63.58,47.89,50.72,40.84
0:41:04,42.76,24.74,52.56,45.46,63.57,47.87,50.72,40.83
0:41:05,42.78,24.75,52.72,45.51,63.57,47.88,50.72,40.81
0:41:06,42.79,24.77,53.05,45.64,63.58,47.84,50.72,40.82
0:41:07,42.78,24.78,53.21,45.69,63.59,47.85,50.72,40.83
0:41:08,42.78,24.8,53.37,45.75,63.59,47.86,50.71,40.83
0:41:09,42.81,24.8,53.52,45.79,63.57,47.86,50.72,40.83
0:41:10,42.8,24.81,53.68,45.85,63.58,47.86,50.71,40.85
0:41:11,42.8,24.82,53.82,45.91,63.56,47.88,50.72,40.85
0:41:12,42.8,24.85,53.99,45.97,63.55,47.87,50.72,40.86
0:41:13,42.81,24.86,54.14,46.03,63.53,47.88,50.72,40.87
0:41:14,42.81,24.84,54.3,46.08,63.53,47.89,50.73,40.89
0:41:15,42.83,24.83,54.58,46.19,63.54,47.88,50.72,40.91
0:41:16,42.82,24.84,54.73,46.25,63.54,47.88,50.72,40.92
0:41:17,42.83,24.85,54.88,46.32,63.54,47.88,50.73,40.93
0:41:18,42.82,24.85,55.01,46.39,63.55,47.88,50.73,40.95
0:41:19,42.85,24.87,55.16,46.46,63.57,47.89,50.74,40.98
0:41:20,42.85,24.88,55.3,46.52,63.57,47.9,50.74,40.99
0:41:21,42.85,24.89,55.44,46.59,63.56,47.89,50.74,41
0:41:22,42.85,24.88,55.58,46.64,63.57,47.89,50.75,41.01
0:41:23,42.86,24.88,55.72,46.7,63.55,47.88,50.75,41.01
0:41:24,42.87,24.88,55.99,46.81,63.55,47.89,50.75,41.02
0:41:25,42.91,24.88,56.13,46.88,63.55,47.88,50.75,41.03
0:41:26,42.91,24.87,56.26,46.93,63.55,47.89,50.76,41.04
0:41:27,42.91,24.85,56.39,47,63.55,47.88,50.75,41.04
0:41:28,42.91,24.84,56.51,47.06,63.55,47.89,50.75,41.02
0:41:29,42.93,24.83,56.64,47.13,63.57,47.89,50.75,41
0:41:30,42.94,24.81,56.76,47.18,63.59,47.9,50.76,41.01
0:41:31,42.96,24.81,56.9,47.25,63.61,47.91,50.76,41
0:41:32,42.97,24.81,57.02,47.29,63.6,47.9,50.76,41
0:41:33,42.99,24.8,57.27,47.43,63.57,47.86,50.76,40.96
0:41:34,42.99,24.79,57.38,47.48,63.54,47.82,50.76,40.97
0:41:35,42.99,24.8,57.51,47.55,63.52,47.82,50.77,40.96
0:41:36,43.02,24.79,57.63,47.59,63.49,47.83,50.76,40.96
0:41:37,43.01,24.79,57.74,47.66,63.49,47.8,50.78,40.96
0:41:38,43.02,24.8,57.85,47.69,63.47,47.77,50.77,40.93
0:41:39,43.03,24.78,57.96,47.74,63.45,47.78,50.77,40.93
0:41:40,43.04,24.76,58.06,47.79,63.43,47.77,50.77,40.91
0:41:41,43.02,24.76,58.17,47.81,63.42,47.8,50.77,40.89
0:41:42,43.03,24.75,58.35,47.88,63.38,47.78,50.76,40.9
0:41:43,43.02,24.75,58.45,47.92,63.38,47.8,50.76,40.9
0:41:44,43.04,24.74,58.53,47.97,63.38,47.82,50.75,40.89
0:41:45,43.04,24.73,58.62,48.02,63.36,47.83,50.76,40.9
0:41:46,43.02,24.71,58.7,48.07,63.35,47.85,50.76,40.89
0:41:47,43.04,24.71,58.78,48.12,63.33,47.83,50.75,40.88
0:41:48,43.04,24.72,58.85,48.17,63.32,47.81,50.74,40.89
0:41:49,43.03,24.71,58.94,48.22,63.31,47.81,50.75,40.89
0:41:50,43.04,24.73,59.01,48.29,63.31,47.79,50.75,40.91
0:41:51,43.09,24.73,59.15,48.37,63.29,47.78,50.75,40.91
0:41:52,43.08,24.74,59.22,48.41,63.3,47.82,50.75,40.9
0:41:53,43.07,24.75,59.3,48.46,63.3,47.82,50.75,40.89
0:41:54,43.1,24.74,59.38,48.52,63.31,47.84,50.75,40.9
0:41:55,43.11,24.74,59.46,48.56,63.31,47.86,50.76,40.9
0:41:56,43.11,24.75,59.52,48.6,63.31,47.86,50.75,40.89
0:41:57,43.11,24.74,59.6,48.64,63.3,47.87,50.75,40.88
0:41:58,43.11,24.72,59.68,48.67,63.29,47.87,50.75,40.9
0:41:59,43.12,24.72,59.75,48.7,63.28,47.9,50.75,40.89
0:42:00,43.1,24.72,59.9,48.77,63.28,47.92,50.75,40.9
0:42:01,43.1,24.71,59.97,48.8,63.3,47.94,50.76,40.91
0:42:02,43.12,24.7,60.04,48.82,63.29,47.93,50.75,40.91
0:42:03,43.1,24.71,60.11,48.85,63.3,47.95,50.75,40.91
0:42:04,43.13,24.73,60.18,48.89,63.31,47.96,50.75,40.93
0:42:05,43.17,24.73,60.25,48.95,63.29,47.95,50.74,40.93
0:42:06,43.17,24.71,60.31,48.99,63.29,47.92,50.74,40.92
0:42:07,43.17,24.7,60.38,49.03,63.28,47.89,50.74,40.92
0:42:08,43.17,24.69,60.44,49.06,63.28,47.9,50.73,40.93
0:42:09,43.22,24.68,60.57,49.15,63.28,47.89,50.74,40.94
0:42:10,43.22,24.68,60.63,49.16,63.26,47.88,50.73,40.94
0:42:11,43.22,24.68,60.7,49.2,63.26,47.87,50.73,40.94
0:42:12,43.22,24.68,60.77,49.23,63.26,47.88,50.73,40.96
0:42:13,43.21,24.68,60.83,49.25,63.26,47.89,50.73,40.97
0:42:14,43.24,24.68,60.9,49.29,63.26,47.9,50.74,40.98
0:42:15,43.27,24.68,60.97,49.32,63.27,47.93,50.74,40.99
0:42:16,43.29,24.67,61.02,49.36,63.26,47.95,50.73,40.99
0:42:17,43.29,24.67,61.07,49.4,63.25,47.94,50.73,40.98
0:42:18,43.29,24.66,61.19,49.45,63.25,47.98,50.72,41.01
0:42:19,43.28,24.67,61.26,49.5,63.26,47.94,50.73,41
0:42:20,43.28,24.66,61.3,49.52,63.25,47.93,50.72,41.01
