"","Channel 1 - Internal Ambient Last (C)","Channel 2 - External Ambient Last (C)","Channel 3 - Jetson Processor Last (C)","Channel 4 - Jetson Heatsink Last (C)","Channel 5 - Display Cable Last (C)","Channel 6 - Touch Panel Board Last (C)","Channel 7 - Aluminum Panel - Upper Right Side Last (C)","Channel 8 - Display Panel - Upper Right Side Last (C)","Channel 9 - Coverglass - Upper Right Side Last (C)","Channel 10 - Aluminum Panel - Lower Left Side Last (C)","Channel 11 - Display Panel - Lower Left Side Last (C)","Channel 12 - Coverglass - Lower Left Side Last (C)","Channel 13 - Ambient Between Aluminum and Display Last (C)"
"00:03:48","25.464","22.631","32.573","34.646","25.516","43.388","24.938","25.092","24.405","24.813","24.872","24.107","25.181"
"00:03:49","25.461","22.676","32.734","34.843","25.520","43.406","24.938","25.100","24.407","24.804","24.863","24.114","25.181"
"00:03:50","25.476","22.554","32.810","34.960","25.531","43.421","24.942","25.104","24.398","24.817","24.861","24.111","25.181"
"00:03:51","25.483","22.878","32.880","35.069","25.542","43.432","24.946","25.104","24.398","24.806","24.865","24.096","25.182"
"00:03:52","25.484","22.820","32.946","35.183","25.542","43.447","24.957","25.105","24.402","24.812","24.880","24.095","25.189"
"00:03:53","25.488","22.566","33.008","35.292","25.539","43.447","24.954","25.101","24.402","24.814","24.873","24.093","25.189"
"00:03:54","25.484","22.831","33.081","35.402","25.550","43.466","24.958","25.105","24.406","24.825","24.870","24.097","25.190"
"00:03:55","25.492","22.784","33.147","35.529","25.543","43.473","24.958","25.098","24.403","24.822","24.886","24.114","25.199"
"00:03:56","25.488","22.589","33.234","35.657","25.551","43.470","24.955","25.109","24.406","24.826","24.885","24.116","25.201"
"00:03:57","25.488","22.622","33.307","35.774","25.558","43.492","24.962","25.113","24.392","24.826","24.878","24.112","25.198"
"00:03:58","25.511","22.601","33.497","36.051","25.577","43.514","24.966","25.103","24.389","24.825","24.882","24.124","25.200"
"00:03:59","25.511","22.513","33.589","36.201","25.581","43.525","24.974","25.125","24.396","24.827","24.878","24.131","25.191"
"00:04:00","25.511","22.439","33.684","36.340","25.585","43.532","24.974","25.118","24.389","24.823","24.871","24.132","25.202"
"00:04:01","25.519","22.631","33.782","36.493","25.589","43.551","24.982","25.129","24.398","24.833","24.884","24.145","25.210"
"00:04:02","25.519","22.716","33.877","36.628","25.582","43.551","24.982","25.129","24.401","24.824","24.883","24.150","25.214"
"00:04:03","25.527","22.812","33.976","36.770","25.600","43.569","24.986","25.122","24.405","24.846","24.901","24.165","25.218"
"00:04:04","25.531","22.793","34.067","36.909","25.597","43.580","24.990","25.130","24.410","24.850","24.903","24.169","25.222"
"00:04:05","25.531","22.886","34.162","37.055","25.605","43.584","24.990","25.130","24.405","24.846","24.902","24.169","25.222"
"00:04:06","25.535","22.658","34.261","37.201","25.608","43.592","24.990","25.130","24.409","24.843","24.902","24.170","25.226"
"00:04:07","25.543","22.507","34.451","37.467","25.616","43.607","24.991","25.127","24.413","24.852","24.906","24.175","25.231"
"00:04:08","25.539","22.493","34.546","37.613","25.613","43.607","24.991","25.124","24.420","24.862","24.910","24.170","25.222"
"00:04:09","25.543","22.589","34.633","37.752","25.624","43.625","24.991","25.116","24.424","24.866","24.914","24.156","25.234"
"00:04:10","25.540","22.523","34.728","37.883","25.617","43.622","24.988","25.117","24.423","24.857","24.910","24.132","25.223"
"00:04:11","25.536","22.387","34.823","38.018","25.617","43.622","24.977","25.117","24.417","24.855","24.903","24.127","25.227"
"00:04:12","25.540","22.542","34.925","38.175","25.629","43.641","24.988","25.125","24.425","24.859","24.918","24.134","25.238"
"00:04:13","25.552","22.417","35.035","38.310","25.640","43.652","24.992","25.129","24.422","24.863","24.922","24.125","25.242"
"00:04:14","25.548","22.480","35.123","38.445","25.640","43.667","25.004","25.125","24.426","24.871","24.908","24.131","25.253"
"00:04:15","25.563","22.631","35.232","38.595","25.655","43.674","25.004","25.133","24.444","24.878","24.926","24.146","25.250"
"00:04:16","25.571","22.683","35.426","38.872","25.667","43.693","25.016","25.141","24.443","24.882","24.934","24.148","25.245"
"00:04:17","25.579","22.620","35.532","39.007","25.663","43.696","25.023","25.144","24.437","24.879","24.927","24.176","25.261"
"00:04:18","25.586","22.713","35.630","39.150","25.674","43.708","25.016","25.141","24.445","24.887","24.923","24.165","25.247"
"00:04:19","25.586","22.518","35.714","39.285","25.678","43.719","25.016","25.138","24.438","24.872","24.927","24.171","25.251"
"00:04:20","25.594","22.570","35.817","39.416","25.690","43.723","25.016","25.138","24.446","24.887","24.946","24.188","25.266"
"00:04:21","25.598","22.603","35.915","39.551","25.675","43.730","25.020","25.142","24.450","24.891","24.943","24.181","25.259"
"00:04:22","25.595","22.633","36.021","39.683","25.687","43.734","25.017","25.142","24.444","24.891","24.941","24.192","25.266"
"00:04:23","25.606","22.655","36.123","39.807","25.691","43.741","25.017","25.128","24.446","24.891","24.943","24.196","25.270"
"00:04:24","25.613","22.629","36.233","39.953","25.694","43.753","25.028","25.146","24.454","24.899","24.947","24.189","25.271"
"00:04:25","25.625","22.759","36.419","40.218","25.713","43.771","25.036","25.147","24.447","24.901","24.947","24.193","25.271"
"00:04:26","25.640","22.803","36.521","40.342","25.725","43.797","25.044","25.158","24.451","24.900","24.958","24.197","25.275"
"00:04:27","25.640","22.796","36.598","40.465","25.725","43.797","25.044","25.155","24.447","24.904","24.955","24.208","25.283"
"00:04:28","25.648","22.844","36.693","40.596","25.736","43.801","25.056","25.155","24.455","24.911","24.961","24.216","25.286"
"00:04:29","25.648","22.624","36.781","40.727","25.722","43.805","25.045","25.155","24.455","24.911","24.970","24.231","25.290"
"00:04:30","25.652","22.911","36.887","40.865","25.733","43.812","25.049","25.148","24.459","24.919","24.967","24.231","25.302"
"00:04:31","25.660","22.720","36.975","40.992","25.741","43.813","25.053","25.152","24.461","24.928","24.978","24.240","25.300"
"00:04:32","25.664","22.808","37.062","41.123","25.748","43.824","25.053","25.152","24.452","24.923","24.978","24.228","25.302"
"00:04:33","25.671","22.882","37.168","41.257","25.756","43.846","25.064","25.156","24.464","24.923","24.982","24.232","25.310"
"00:04:34","25.686","22.522","37.362","41.519","25.767","43.850","25.068","25.168","24.467","24.925","24.981","24.234","25.304"
"00:04:35","25.690","22.563","37.460","41.635","25.764","43.861","25.065","25.164","24.464","24.935","24.987","24.243","25.303"
"00:04:36","25.702","22.684","37.559","41.776","25.779","43.872","25.080","25.172","24.461","24.939","24.987","24.247","25.311"
"00:04:37","25.713","22.791","37.650","41.900","25.794","43.880","25.087","25.172","24.461","24.937","24.991","24.253","25.309"
"00:04:38","25.724","22.755","37.738","41.995","25.787","43.825","25.084","25.169","24.454","24.936","24.995","24.255","25.315"
"00:04:39","26.331","22.821","37.844","41.984","25.820","43.753","25.084","25.176","24.461","24.936","24.988","24.263","25.322"
"00:04:40","26.589","22.895","37.935","41.814","25.879","43.750","25.081","25.169","24.456","24.942","24.993","24.272","25.323"
"00:04:41","26.729","22.785","38.019","41.636","25.935","43.779","25.088","25.173","24.469","24.944","24.999","24.285","25.330"
"00:04:42","26.880","22.841","38.118","41.557","25.983","43.812","25.096","25.181","24.458","24.944","24.999","24.267","25.327"
"00:04:43","26.980","22.705","38.289","41.405","26.082","43.870","25.104","25.177","24.459","24.952","25.005","24.260","25.325"
"00:04:44","26.984","22.746","38.381","41.365","26.131","43.918","25.093","25.181","24.463","24.963","25.004","24.249","25.320"
"00:04:45","27.062","22.753","38.454","41.304","26.171","43.918","25.104","25.178","24.474","24.978","24.996","24.264","25.327"
"00:04:46","27.272","23.015","38.534","41.286","26.208","43.940","25.112","25.185","24.467","24.971","24.998","24.275","25.330"
"00:04:47","27.279","22.868","38.600","41.236","26.249","43.959","25.112","25.179","24.467","24.986","25.008","24.291","25.335"
"00:04:48","27.302","23.037","38.666","41.218","26.275","43.959","25.113","25.182","24.464","24.990","25.008","24.295","25.347"
"00:04:49","27.328","22.920","38.739","41.164","26.309","43.959","25.128","25.190","24.479","25.003","25.007","24.304","25.349"
"00:04:50","27.346","23.049","38.798","41.099","26.331","43.977","25.128","25.198","24.483","24.998","25.012","24.291","25.344"
"00:04:51","27.251","22.954","38.856","41.066","26.361","43.959","25.135","25.202","24.490","25.009","25.024","24.303","25.355"
"00:04:52","27.395","22.645","38.959","41.012","26.431","43.992","25.128","25.198","24.489","25.019","25.017","24.296","25.357"
"00:04:53","27.458","22.873","39.006","41.002","26.453","43.996","25.147","25.202","24.491","25.024","25.017","24.299","25.359"
"00:04:54","27.428","22.888","39.050","40.987","26.476","44.007","25.136","25.199","24.491","25.032","25.021","24.307","25.367"
"00:04:55","27.344","22.764","39.087","40.984","26.494","44.022","25.140","25.207","24.493","25.036","25.023","24.311","25.372"
"00:04:56","27.289","22.716","39.131","40.963","26.524","44.055","25.159","25.203","24.503","25.047","25.032","24.304","25.371"
"00:04:57","27.334","22.801","39.182","40.945","26.565","44.048","25.159","25.207","24.488","25.044","25.022","24.297","25.375"
"00:04:58","27.341","22.816","39.219","40.923","26.591","44.034","25.159","25.204","24.494","25.051","25.029","24.292","25.382"
"00:04:59","27.445","22.695","39.263","40.887","26.617","44.045","25.163","25.219","24.492","25.048","25.026","24.290","25.379"
"00:05:00","27.526","22.735","39.300","40.858","26.632","44.031","25.160","25.208","24.496","25.045","25.030","24.290","25.387"
"00:05:01","27.530","22.647","39.355","40.812","26.684","44.053","25.164","25.205","24.493","25.063","25.032","24.294","25.385"
"00:05:02","27.446","22.471","39.377","40.819","26.706","44.057","25.161","25.201","24.493","25.067","25.034","24.294","25.383"
"00:05:03","27.438","22.471","39.414","40.798","26.732","44.086","25.168","25.205","24.497","25.078","25.034","24.310","25.388"
"00:05:04","27.439","22.468","39.436","40.773","26.751","44.097","25.176","25.213","24.505","25.084","25.029","24.313","25.393"
"00:05:05","27.262","22.682","39.465","40.744","26.784","44.083","25.169","25.206","24.490","25.083","25.035","24.310","25.399"
"00:05:06","27.303","22.638","39.495","40.722","26.803","44.080","25.173","25.217","24.498","25.090","25.039","24.318","25.403"
"00:05:07","27.432","22.796","39.520","40.715","26.832","44.084","25.184","25.221","24.494","25.087","25.037","24.314","25.401"
"00:05:08","27.565","22.800","39.546","40.705","26.859","43.964","25.188","25.225","24.498","25.087","25.032","24.318","25.403"
"00:05:09","27.591","22.745","39.561","40.647","26.870","43.946","25.192","25.218","24.499","25.098","25.040","24.326","25.404"
"00:05:10","27.658","22.440","39.601","40.579","26.914","43.903","25.196","25.215","24.499","25.095","25.034","24.324","25.408"
"00:05:11","27.658","22.643","39.616","40.543","26.937","43.922","25.182","25.211","24.507","25.106","25.044","24.326","25.415"
"00:05:12","27.699","22.566","39.631","40.492","26.948","43.965","25.182","25.219","24.503","25.118","25.048","24.327","25.412"
"00:05:13","27.666","22.515","39.650","40.467","26.974","43.951","25.190","25.212","24.505","25.125","25.048","24.329","25.421"
"00:05:14","27.585","22.541","39.672","40.500","26.996","43.984","25.201","25.223","24.511","25.140","25.056","24.338","25.434"
"00:05:15","27.563","22.615","39.690","40.507","27.019","43.948","25.212","25.220","24.511","25.133","25.059","24.327","25.427"
"00:05:16","27.604","22.696","39.720","40.475","27.041","43.970","25.213","25.235","24.513","25.137","25.054","24.333","25.431"
"00:05:17","27.567","22.803","39.749","40.508","27.078","43.992","25.216","25.242","24.523","25.152","25.071","24.343","25.439"
"00:05:18","27.645","22.770","39.775","40.501","27.100","44.025","25.224","25.246","24.531","25.149","25.075","24.358","25.436"
"00:05:19","27.620","22.469","39.801","40.520","27.130","44.033","25.225","25.239","24.523","25.162","25.079","24.356","25.443"
"00:05:20","27.671","22.502","39.823","40.509","27.149","44.062","25.225","25.236","24.527","25.160","25.087","24.365","25.451"
"00:05:21","27.664","22.491","39.838","40.531","27.186","44.099","25.240","25.243","24.531","25.172","25.091","24.366","25.455"
"00:05:22","27.845","22.801","39.860","40.531","27.197","44.113","25.236","25.255","24.537","25.170","25.091","24.366","25.459"
"00:05:23","27.801","22.904","39.882","40.542","27.212","44.146","25.255","25.248","24.535","25.172","25.106","24.374","25.463"
"00:05:24","27.776","22.919","39.908","40.521","27.227","44.121","25.244","25.248","24.525","25.169","25.095","24.385","25.474"
"00:05:25","27.816","22.945","39.911","40.514","27.250","44.092","25.248","25.252","24.532","25.176","25.108","24.382","25.473"
"00:05:26","27.791","22.849","39.923","40.510","27.257","44.122","25.256","25.248","24.536","25.184","25.118","24.382","25.478"
"00:05:27","27.762","22.493","39.941","40.500","27.280","44.158","25.252","25.249","24.537","25.184","25.122","24.393","25.482"
"00:05:28","27.744","22.633","39.974","40.413","27.306","44.191","25.260","25.249","24.533","25.192","25.120","24.392","25.484"
"00:05:29","27.858","22.733","39.982","40.370","27.317","44.213","25.260","25.246","24.522","25.188","25.122","24.386","25.479"
"00:05:30","27.932","22.681","39.993","40.334","27.343","44.242","25.264","25.250","24.523","25.192","25.126","24.394","25.487"
"00:05:31","27.987","22.822","40.004","40.338","27.354","44.246","25.272","25.250","24.525","25.198","25.132","24.402","25.496"
"00:05:32","27.980","22.829","40.030","40.353","27.369","44.196","25.272","25.254","24.527","25.204","25.134","24.402","25.495"
"00:05:33","27.933","22.910","40.041","40.382","27.388","44.135","25.280","25.258","24.538","25.208","25.142","24.413","25.502"
"00:05:34","27.892","22.594","40.056","40.386","27.399","44.138","25.284","25.262","24.522","25.208","25.135","24.410","25.508"
"00:05:35","27.941","22.698","40.074","40.386","27.411","44.139","25.291","25.266","24.528","25.216","25.139","24.417","25.503"
"00:05:36","27.955","22.694","40.082","40.379","27.429","44.153","25.295","25.262","24.543","25.234","25.154","24.425","25.525"
"00:05:37","27.945","22.768","40.115","40.380","27.485","44.168","25.318","25.277","24.550","25.246","25.154","24.429","25.529"
"00:05:38","27.839","23.000","40.126","40.376","27.496","44.187","25.311","25.270","24.554","25.246","25.150","24.426","25.529"
"00:05:39","27.835","22.618","40.130","40.395","27.519","44.209","25.315","25.274","24.544","25.246","25.154","24.419","25.530"
"00:05:40","27.865","22.636","40.152","40.395","27.530","44.209","25.319","25.271","24.549","25.248","25.151","24.421","25.537"
"00:05:41","27.854","22.556","40.167","40.384","27.560","44.184","25.315","25.267","24.544","25.247","25.155","24.423","25.534"
"00:05:42","27.862","22.817","40.182","40.374","27.586","44.228","25.330","25.275","24.559","25.254","25.155","24.427","25.549"
"00:05:43","27.972","22.935","40.193","40.359","27.608","44.250","25.338","25.286","24.541","25.260","25.146","24.427","25.540"
"00:05:44","27.932","23.090","40.218","40.371","27.594","44.264","25.334","25.283","24.545","25.259","25.159","24.438","25.549"
"00:05:45","27.984","23.076","40.226","40.353","27.583","44.210","25.346","25.287","24.538","25.266","25.156","24.439","25.553"
"00:05:46","27.833","22.914","40.241","40.328","27.587","44.229","25.335","25.280","24.542","25.274","25.153","24.435","25.557"
