"","Channel 1 - Internal Ambient Last (C)","Channel 2 - External Ambient Last (C)","Channel 3 - Jetson Processor Last (C)","Channel 4 - Jetson Heatsink Last (C)","Channel 5 - Display Cable Last (C)","Channel 6 - Touch Panel Board Last (C)","Channel 7 - Aluminum Panel - Upper Right Side Last (C)","Channel 8 - Display Panel - Upper Right Side Last (C)","Channel 9 - Coverglass - Upper Right Side Last (C)","Channel 10 - Aluminum Panel - Lower Left Side Last (C)","Channel 11 - Display Panel - Lower Left Side Last (C)","Channel 12 - Coverglass - Lower Left Side Last (C)","Channel 13 - Ambient Between Aluminum and Display Last (C)"
"02:11:40","32.178","23.086","39.290","39.498","31.373","50.703","32.685","29.661","27.483","32.598","29.731","27.675","31.723"
"02:11:41","32.167","23.079","39.290","39.501","31.369","50.696","32.699","29.672","27.496","32.601","29.746","27.680","31.718"
"02:11:42","32.167","23.012","39.290","39.508","31.369","50.703","32.706","29.679","27.494","32.598","29.742","27.682","31.716"
"02:11:43","32.171","23.138","39.305","39.516","31.362","50.700","32.703","29.683","27.495","32.594","29.743","27.682","31.712"
"02:11:44","32.167","23.314","39.301","39.523","31.358","50.707","32.699","29.676","27.496","32.594","29.737","27.677","31.718"
"02:11:45","32.164","23.229","39.308","39.530","31.355","50.700","32.703","29.683","27.487","32.587","29.728","27.675","31.709"
"02:11:46","32.167","23.329","39.294","39.523","31.351","50.703","32.710","29.679","27.487","32.580","29.735","27.678","31.716"
"02:11:47","32.156","23.171","39.297","39.523","31.340","50.696","32.706","29.672","27.478","32.581","29.733","27.677","31.714"
"02:11:48","32.156","23.263","39.297","39.523","31.336","50.689","32.703","29.679","27.476","32.576","29.724","27.671","31.709"
"02:11:49","32.149","23.226","39.290","39.527","31.329","50.689","32.714","29.676","27.476","32.576","29.713","27.686","31.716"
"02:11:50","32.153","23.079","39.286","39.527","31.322","50.678","32.695","29.668","27.476","32.576","29.732","27.680","31.714"
"02:11:51","32.156","22.961","39.290","39.541","31.318","50.671","32.703","29.679","27.476","32.565","29.724","27.675","31.712"
"02:11:52","32.160","22.976","39.301","39.534","31.322","50.682","32.706","29.679","27.476","32.565","29.720","27.675","31.702"
"02:11:53","32.156","23.053","39.297","39.541","31.311","50.674","32.707","29.672","27.463","32.567","29.722","27.680","31.709"
"02:11:54","32.145","23.005","39.293","39.541","31.300","50.667","32.695","29.674","27.458","32.565","29.724","27.682","31.712"
"02:11:55","32.145","23.090","39.297","39.549","31.296","50.674","32.699","29.676","27.465","32.569","29.717","27.690","31.716"
"02:11:56","32.124","22.906","39.301","39.552","31.289","50.656","32.685","29.676","27.460","32.560","29.719","27.684","31.718"
"02:11:57","32.138","23.031","39.286","39.549","31.286","50.664","32.699","29.672","27.465","32.562","29.724","27.690","31.724"
"02:11:58","32.138","23.288","39.297","39.560","31.282","50.660","32.696","29.668","27.465","32.565","29.717","27.686","31.716"
"02:11:59","32.131","23.189","39.294","39.560","31.271","50.649","32.685","29.665","27.452","32.551","29.706","27.682","31.704"
"02:12:00","32.138","23.388","39.294","39.560","31.264","50.646","32.692","29.676","27.436","32.547","29.713","27.682","31.713"
"02:12:01","32.131","23.266","39.297","39.556","31.256","50.642","32.685","29.672","27.440","32.558","29.706","27.690","31.705"
"02:12:02","32.116","23.244","39.297","39.563","31.256","50.642","32.685","29.672","27.443","32.545","29.701","27.686","31.715"
"02:12:03","32.127","23.141","39.286","39.567","31.249","50.646","32.685","29.672","27.443","32.551","29.706","27.682","31.702"
"02:12:04","32.131","23.274","39.294","39.571","31.256","50.646","32.685","29.672","27.458","32.540","29.710","27.682","31.713"
"02:12:05","32.127","23.174","39.294","39.578","31.249","50.646","32.688","29.687","27.467","32.545","29.706","27.688","31.711"
"02:12:06","32.131","23.090","39.305","39.581","31.246","50.642","32.685","29.679","27.465","32.543","29.710","27.682","31.716"
"02:12:07","32.124","23.020","39.301","39.581","31.238","50.642","32.685","29.676","27.458","32.540","29.702","27.682","31.713"
"02:12:08","32.113","22.998","39.297","39.592","31.242","50.642","32.692","29.690","27.462","32.542","29.715","27.694","31.718"
"02:12:09","32.124","23.108","39.305","39.600","31.231","50.639","32.696","29.687","27.462","32.551","29.721","27.694","31.727"
"02:12:10","32.142","23.314","39.312","39.603","31.238","50.646","32.696","29.694","27.458","32.547","29.721","27.701","31.724"
"02:12:11","32.145","23.149","39.312","39.600","31.220","50.639","32.692","29.687","27.449","32.529","29.708","27.684","31.715"
"02:12:12","32.135","23.097","39.312","39.596","31.220","50.640","32.696","29.689","27.443","32.533","29.717","27.690","31.717"
"02:12:13","32.142","23.333","39.319","39.611","31.220","50.642","32.699","29.690","27.451","32.529","29.706","27.690","31.717"
"02:12:14","32.135","23.311","39.315","39.614","31.216","50.631","32.692","29.683","27.456","32.531","29.725","27.699","31.718"
"02:12:15","32.124","23.329","39.316","39.607","31.202","50.628","32.699","29.687","27.473","32.536","29.725","27.701","31.731"
"02:12:16","32.120","23.351","39.316","39.614","31.198","50.631","32.688","29.683","27.477","32.526","29.721","27.697","31.720"
"02:12:17","32.116","23.186","39.301","39.607","31.191","50.617","32.685","29.683","27.475","32.526","29.729","27.701","31.713"
"02:12:18","32.120","23.381","39.305","39.618","31.195","50.617","32.678","29.687","27.466","32.522","29.725","27.705","31.724"
"02:12:19","32.113","23.535","39.301","39.618","31.180","50.613","32.674","29.683","27.462","32.522","29.732","27.709","31.720"
"02:12:20","32.106","23.425","39.312","39.611","31.162","50.599","32.670","29.672","27.460","32.522","29.732","27.707","31.713"
"02:12:21","32.102","23.266","39.294","39.609","31.156","50.595","32.663","29.668","27.470","32.515","29.743","27.705","31.713"
"02:12:22","32.091","23.156","39.290","39.607","31.151","50.592","32.656","29.665","27.477","32.515","29.740","27.701","31.710"
"02:12:23","32.109","23.248","39.301","39.614","31.147","50.588","32.674","29.669","27.482","32.509","29.730","27.688","31.706"
"02:12:24","32.106","23.550","39.301","39.618","31.144","50.592","32.663","29.672","27.481","32.504","29.729","27.683","31.706"
"02:12:25","32.106","23.318","39.294","39.614","31.136","50.581","32.663","29.676","27.499","32.504","29.736","27.694","31.706"
"02:12:26","32.109","23.406","39.305","39.625","31.140","50.592","32.666","29.679","27.506","32.498","29.729","27.705","31.706"
"02:12:27","32.109","23.366","39.330","39.651","31.136","50.588","32.663","29.672","27.492","32.497","29.740","27.709","31.706"
"02:12:28","32.098","23.384","39.348","39.680","31.125","50.588","32.663","29.680","27.473","32.486","29.721","27.724","31.706"
"02:12:29","32.109","23.252","39.378","39.797","31.115","50.584","32.663","29.683","27.470","32.486","29.734","27.729","31.688"
"02:12:30","32.102","23.331","39.398","39.837","31.120","50.584","32.659","29.685","27.488","32.489","29.736","27.735","31.688"
"02:12:31","32.109","23.410","39.418","39.877","31.125","50.584","32.656","29.687","27.481","32.478","29.736","27.749","31.691"
"02:12:32","32.106","23.480","39.454","39.950","31.111","50.577","32.659","29.680","27.486","32.477","29.731","27.753","31.682"
"02:12:33","32.120","23.428","39.516","40.040","31.118","50.588","32.667","29.687","27.503","32.478","29.725","27.768","31.673"
"02:12:34","32.113","23.263","39.552","40.106","31.115","50.577","32.648","29.680","27.506","32.482","29.747","27.760","31.684"
"02:12:35","32.127","23.572","39.662","40.269","31.100","50.574","32.656","29.680","27.510","32.475","29.721","27.758","31.681"
"02:12:36","32.124","23.653","39.713","40.360","31.104","50.570","32.641","29.691","27.507","32.479","29.725","27.764","31.677"
"02:12:37","32.124","23.546","39.767","40.450","31.100","50.566","32.648","29.683","27.503","32.460","29.725","27.746","31.673"
"02:12:38","32.124","23.686","39.884","40.628","31.089","50.563","32.648","29.680","27.507","32.460","29.725","27.760","31.673"
"02:12:39","32.120","23.543","39.915","40.671","31.085","50.561","32.645","29.674","27.499","32.464","29.711","27.760","31.666"
"02:12:40","32.120","23.399","39.946","40.715","31.082","50.559","32.641","29.669","27.496","32.457","29.722","27.757","31.681"
"02:12:41","32.120","23.484","40.001","40.813","31.075","50.549","32.645","29.669","27.501","32.459","29.711","27.751","31.670"
"02:12:42","32.127","23.498","40.077","40.925","31.074","50.556","32.645","29.676","27.499","32.450","29.722","27.757","31.666"
"02:12:43","32.135","23.510","40.157","41.030","31.067","50.552","32.623","29.669","27.507","32.450","29.714","27.768","31.663"
"02:12:44","32.128","23.278","40.291","41.230","31.056","50.545","32.634","29.676","27.509","32.448","29.705","27.786","31.661"
"02:12:45","32.138","23.447","40.356","41.342","31.049","50.545","32.634","29.665","27.492","32.439","29.696","27.775","31.655"
"02:12:46","32.146","23.506","40.443","41.473","31.049","50.545","32.656","29.676","27.463","32.442","29.689","27.720","31.666"
"02:12:47","32.146","23.510","40.512","41.610","31.042","50.545","32.634","29.669","27.455","32.444","29.733","27.685","31.659"
"02:12:48","32.157","23.506","40.606","41.741","31.035","50.541","32.616","29.665","27.455","32.446","29.711","27.658","31.655"
"02:12:49","32.157","23.506","40.690","41.882","31.038","50.541","32.638","29.676","27.455","32.431","29.667","27.636","31.666"
"02:12:50","32.160","23.300","40.777","42.024","31.042","50.545","32.630","29.669","27.465","32.433","29.663","27.643","31.657"
"02:12:51","32.164","23.381","40.864","42.158","31.038","50.549","32.649","29.680","27.474","32.432","29.667","27.650","31.656"
"02:12:52","32.179","23.613","40.958","42.281","31.035","50.509","32.667","29.673","27.489","32.424","29.777","27.661","31.645"
"02:12:53","32.685","23.620","41.139","42.187","31.089","50.386","32.630","29.676","27.507","32.426","29.669","27.685","31.659"
"02:12:54","32.674","23.686","41.237","42.107","31.129","50.433","32.660","29.684","27.525","32.428","29.689","27.691","31.652"
"02:12:55","32.638","23.852","41.324","42.067","31.180","50.462","32.634","29.680","27.533","32.406","29.656","27.695","31.652"
"02:12:56","32.583","23.686","41.408","42.049","31.221","50.487","32.634","29.684","27.531","32.399","29.667","27.691","31.657"
"02:12:57","32.470","23.521","41.484","42.017","31.235","50.498","32.641","29.680","27.522","32.403","29.704","27.680","31.648"
"02:12:58","32.525","23.561","41.567","42.009","31.257","50.502","32.612","29.684","27.511","32.406","29.693","27.691","31.652"
"02:12:59","32.397","23.410","41.643","42.017","31.286","50.516","32.620","29.684","27.503","32.410","29.641","27.682","31.647"
"02:13:00","32.292","23.282","41.720","42.006","31.319","50.506","32.598","29.676","27.507","32.424","29.597","27.684","31.645"
"02:13:01","32.299","23.278","41.799","42.002","31.352","50.531","32.580","29.662","27.503","32.432","29.597","27.687","31.634"
"02:13:02","32.292","23.168","41.926","41.991","31.392","50.466","32.583","29.673","27.505","32.445","29.615","27.687","31.647"
"02:13:03","32.244","23.366","41.999","42.017","31.399","50.477","32.591","29.676","27.511","32.446","29.615","27.706","31.641"
"02:13:04","32.255","23.263","42.053","42.057","31.410","50.433","32.569","29.680","27.518","32.432","29.623","27.702","31.656"
"02:13:05","32.285","23.381","42.111","42.068","31.417","50.386","32.580","29.673","27.520","32.423","29.584","27.702","31.656"
"02:13:06","32.263","23.385","42.166","42.075","31.454","50.437","32.561","29.676","27.511","32.421","29.557","27.702","31.659"
"02:13:07","32.223","23.249","42.216","42.049","31.472","50.412","32.572","29.676","27.526","32.439","29.524","27.710","31.660"
"02:13:08","32.233","23.179","42.271","42.057","31.498","50.412","32.565","29.676","27.518","32.436","29.535","27.702","31.658"
"02:13:09","32.223","23.414","42.322","42.068","31.509","50.441","32.591","29.688","27.518","32.436","29.612","27.706","31.649"
"02:13:10","32.161","23.510","42.380","42.093","31.523","50.452","32.598","29.680","27.518","32.428","29.594","27.702","31.645"
"02:13:11","32.230","23.326","42.470","42.118","31.570","50.437","32.554","29.684","27.513","32.430","29.524","27.701","31.660"
"02:13:12","32.208","23.488","42.506","42.144","31.585","50.397","32.529","29.680","27.515","32.428","29.524","27.699","31.649"
"02:13:13","31.997","23.377","42.550","42.151","31.607","50.412","32.543","29.684","27.515","32.414","29.535","27.695","31.652"
"02:13:14","31.928","23.425","42.593","42.162","31.643","50.426","32.562","29.680","27.509","32.390","29.515","27.686","31.643"
"02:13:15","31.982","23.392","42.626","42.148","31.651","50.426","32.543","29.673","27.515","32.388","29.498","27.688","31.642"
"02:13:16","32.135","23.245","42.673","42.198","31.673","50.387","32.569","29.673","27.519","32.403","29.564","27.680","31.642"
"02:13:17","32.296","23.164","42.717","42.224","31.698","50.340","32.580","29.680","27.515","32.418","29.515","27.679","31.642"
"02:13:18","32.347","23.230","42.749","42.224","31.727","50.376","32.536","29.676","27.519","32.421","29.572","27.673","31.631"
"02:13:19","32.314","23.172","42.789","42.217","31.735","50.358","32.543","29.673","27.530","32.429","29.553","27.680","31.638"
"02:13:20","32.197","23.308","42.873","42.264","31.749","50.358","32.536","29.688","27.526","32.419","29.561","27.684","31.642"
"02:13:21","32.259","23.370","42.916","42.264","31.767","50.325","32.562","29.684","27.533","32.414","29.520","27.680","31.638"
"02:13:22","32.343","23.337","42.945","42.260","31.786","50.297","32.547","29.680","27.522","32.414","29.513","27.684","31.627"
"02:13:23","32.310","23.323","42.982","42.285","31.811","50.300","32.540","29.680","27.521","32.418","29.592","27.686","31.636"
"02:13:24","32.267","23.352","43.014","42.311","31.818","50.322","32.547","29.684","27.537","32.440","29.605","27.695","31.645"
"02:13:25","32.248","23.330","43.050","42.358","31.826","50.347","32.529","29.673","27.530","32.454","29.524","27.684","31.638"
"02:13:26","32.292","23.267","43.079","42.369","31.829","50.329","32.543","29.673","27.519","32.458","29.607","27.681","31.613"
"02:13:27","32.256","23.249","43.105","42.369","31.829","50.282","32.518","29.669","27.508","32.461","29.520","27.681","31.613"
"02:13:28","32.263","22.988","43.141","42.391","31.848","50.264","32.478","29.662","27.511","32.451","29.535","27.684","31.605"
"02:13:29","32.303","23.061","43.214","42.391","31.837","50.318","32.504","29.677","27.513","32.463","29.520","27.688","31.620"
"02:13:30","32.267","22.918","43.261","42.438","31.837","50.300","32.492","29.662","27.522","32.454","29.509","27.688","31.613"
"02:13:31","32.270","23.091","43.286","42.460","31.848","50.246","32.504","29.662","27.519","32.461","29.594","27.688","31.609"
"02:13:32","32.245","23.139","43.330","42.442","31.877","50.228","32.540","29.662","27.513","32.451","29.544","27.692","31.604"
"02:13:33","32.380","23.087","43.348","42.456","31.888","50.185","32.485","29.655","27.526","32.458","29.550","27.684","31.591"
"02:13:34","32.289","23.183","43.381","42.507","31.906","50.152","32.500","29.662","27.515","32.469","29.557","27.695","31.605"
"02:13:35","32.281","23.282","43.410","42.518","31.917","50.160","32.500","29.669","27.521","32.469","29.581","27.701","31.600"
"02:13:36","32.205","23.348","43.435","42.518","31.917","50.199","32.482","29.673","27.534","32.473","29.542","27.699","31.609"
"02:13:37","32.227","23.308","43.468","42.510","31.935","50.246","32.500","29.673","27.530","32.462","29.565","27.707","31.613"
"02:13:38","32.132","23.161","43.500","42.503","31.957","50.253","32.500","29.658","27.534","32.471","29.532","27.708","31.607"
"02:13:39","32.154","23.168","43.526","42.518","31.975","50.235","32.478","29.655","27.537","32.483","29.583","27.714","31.613"
"02:13:40","32.169","23.176","43.551","42.547","31.994","50.257","32.485","29.655","27.530","32.491","29.561","27.714","31.609"
"02:13:41","32.154","23.264","43.587","42.583","32.001","50.272","32.526","29.655","27.524","32.491","29.546","27.699","31.602"
"02:13:42","32.179","23.297","43.602","42.623","32.019","50.300","32.518","29.658","27.526","32.487","29.524","27.710","31.598"
"02:13:43","32.256","23.437","43.631","42.652","32.023","50.290","32.489","29.662","27.526","32.484","29.528","27.699","31.609"
"02:13:44","32.292","23.496","43.649","42.666","32.063","50.297","32.536","29.659","27.528","32.475","29.556","27.701","31.600"
"02:13:45","32.307","23.271","43.685","42.685","32.056","50.264","32.493","29.651","27.523","32.473","29.561","27.714","31.609"
"02:13:46","32.289","23.338","43.707","42.688","32.056","50.236","32.478","29.648","27.526","32.454","29.476","27.703","31.602"
"02:13:47","32.303","23.260","43.758","42.714","32.096","50.236","32.493","29.659","27.515","32.458","29.526","27.703","31.598"
"02:13:48","32.303","23.212","43.794","42.735","32.103","50.214","32.464","29.651","27.515","32.454","29.513","27.714","31.595"
"02:13:49","32.278","23.330","43.823","42.775","32.107","50.214","32.467","29.655","27.534","32.476","29.546","27.714","31.606"
"02:13:50","32.281","23.157","43.841","42.790","32.128","50.236","32.489","29.651","27.526","32.480","29.499","27.712","31.607"
"02:13:51","32.274","23.040","43.856","42.822","32.129","50.250","32.464","29.644","27.530","32.484","29.532","27.707","31.598"
"02:13:52","32.343","23.146","43.892","42.837","32.143","50.268","32.471","29.659","27.541","32.491","29.524","27.722","31.617"
"02:13:53","32.274","23.146","43.921","42.822","32.150","50.265","32.471","29.648","27.534","32.486","29.556","27.722","31.611"
"02:13:54","32.271","23.150","43.939","42.841","32.158","50.236","32.467","29.651","27.538","32.480","29.484","27.710","31.609"
"02:13:55","32.238","23.176","43.972","42.873","32.150","50.246","32.464","29.651","27.537","32.476","29.539","27.714","31.598"
"02:13:56","32.198","23.327","44.026","42.906","32.158","50.250","32.486","29.655","27.523","32.471","29.550","27.712","31.600"
"02:13:57","32.278","23.238","44.055","42.931","32.161","50.257","32.478","29.648","27.530","32.469","29.521","27.714","31.602"
"02:13:58","32.362","23.279","44.081","42.953","32.176","50.196","32.453","29.659","27.530","32.469","29.521","27.707","31.606"
"02:13:59","32.322","23.297","44.106","42.982","32.191","50.178","32.453","29.659","27.528","32.453","29.524","27.707","31.597"
"02:14:00","32.311","23.220","44.128","42.982","32.194","50.192","32.453","29.651","27.527","32.451","29.572","27.707","31.588"
"02:14:01","32.311","23.290","44.157","42.993","32.209","50.225","32.438","29.655","27.523","32.455","29.583","27.703","31.595"
"02:14:02","32.304","23.330","44.179","43.011","32.209","50.189","32.431","29.648","27.516","32.447","29.532","27.696","31.589"
"02:14:03","32.340","23.242","44.197","42.993","32.234","50.200","32.420","29.663","27.523","32.444","29.554","27.692","31.591"
"02:14:04","32.376","23.220","44.215","43.018","32.249","50.200","32.449","29.651","27.512","32.433","29.525","27.685","31.588"
"02:14:05","32.366","23.294","44.269","43.058","32.264","50.196","32.468","29.666","27.519","32.447","29.537","27.694","31.600"
"02:14:06","32.402","23.434","44.298","43.073","32.267","50.218","32.468","29.655","27.523","32.447","29.569","27.703","31.606"
"02:14:07","32.468","23.349","44.320","43.102","32.296","50.175","32.446","29.659","27.523","32.469","29.561","27.692","31.599"
"02:14:08","32.384","23.375","44.342","43.134","32.304","50.174","32.446","29.663","27.523","32.471","29.558","27.698","31.595"
"02:14:09","32.366","23.198","44.356","43.174","32.315","50.142","32.439","29.648","27.527","32.469","29.561","27.700","31.599"
"02:14:10","32.380","23.106","44.385","43.207","32.315","50.142","32.439","29.655","27.527","32.469","29.521","27.689","31.595"
"02:14:11","32.457","23.217","44.400","43.178","32.322","50.175","32.439","29.652","27.532","32.460","29.558","27.696","31.599"
"02:14:12","32.449","23.136","44.422","43.182","32.337","50.175","32.435","29.648","27.534","32.469","29.532","27.700","31.609"
"02:14:13","32.424","23.209","44.436","43.222","32.347","50.131","32.409","29.655","27.538","32.462","29.528","27.692","31.610"
"02:14:14","32.315","23.154","44.473","43.196","32.362","50.124","32.410","29.641","27.534","32.469","29.521","27.692","31.595"
"02:14:15","32.424","23.275","44.491","43.222","32.362","50.160","32.417","29.641","27.527","32.466","29.517","27.692","31.595"
"02:14:16","32.377","23.323","44.516","43.218","32.384","50.189","32.420","29.637","27.530","32.469","29.517","27.685","31.602"
"02:14:17","32.428","23.176","44.538","43.218","32.388","50.193","32.410","29.644","27.529","32.462","29.556","27.683","31.601"
"02:14:18","32.537","23.128","44.552","43.236","32.413","50.200","32.417","29.644","27.527","32.473","29.540","27.681","31.603"
"02:14:19","32.643","23.220","44.574","43.280","32.420","50.164","32.420","29.644","27.523","32.473","29.506","27.685","31.602"
"02:14:20","32.592","23.198","44.596","43.301","32.431","50.160","32.406","29.641","27.532","32.473","29.543","27.687","31.606"
"02:14:21","32.420","23.128","44.614","43.305","32.413","50.103","32.391","29.641","27.527","32.459","29.495","27.674","31.603"
"02:14:22","32.413","23.088","44.650","43.316","32.424","50.124","32.402","29.641","27.527","32.452","29.554","27.678","31.603"
"02:14:23","32.348","23.191","44.679","43.341","32.431","50.164","32.391","29.641","27.529","32.451","29.534","27.678","31.606"
"02:14:24","32.369","23.187","44.694","43.352","32.453","50.081","32.377","29.648","27.538","32.463","29.543","27.689","31.614"
"02:14:25","32.439","23.283","44.723","43.371","32.453","50.085","32.402","29.648","27.527","32.451","29.528","27.678","31.603"
"02:14:26","32.468","23.220","44.741","43.428","32.471","50.113","32.410","29.659","27.533","32.448","29.514","27.682","31.603"
"02:14:27","32.399","23.176","44.755","43.425","32.461","50.110","32.431","29.659","27.531","32.444","29.602","27.685","31.614"
"02:14:28","32.377","23.224","44.774","43.421","32.453","50.099","32.399","29.648","27.534","32.441","29.496","27.689","31.614"
"02:14:29","32.453","23.254","44.785","43.429","32.468","50.106","32.399","29.641","27.527","32.439","29.514","27.680","31.601"
"02:14:30","32.526","23.324","44.803","43.450","32.479","50.157","32.391","29.648","27.531","32.441","29.580","27.682","31.603"
"02:14:31","32.351","23.261","44.821","43.476","32.501","50.171","32.402","29.641","27.531","32.455","29.521","27.685","31.614"
"02:14:32","32.417","23.044","44.850","43.497","32.530","50.193","32.402","29.637","27.529","32.461","29.507","27.676","31.603"
"02:14:33","32.453","22.959","44.857","43.490","32.526","50.146","32.417","29.615","27.531","32.470","29.555","27.682","31.606"
"02:14:34","32.541","23.206","44.889","43.497","32.541","50.200","32.406","29.644","27.535","32.466","29.540","27.693","31.621"
"02:14:35","32.523","23.305","44.908","43.523","32.552","50.215","32.388","29.648","27.535","32.470","29.523","27.685","31.617"
"02:14:36","32.552","23.357","44.926","43.545","32.545","50.215","32.381","29.648","27.531","32.463","29.518","27.689","31.614"
"02:14:37","32.541","23.198","44.930","43.559","32.563","50.189","32.370","29.641","27.527","32.459","29.485","27.682","31.614"
"02:14:38","32.614","23.147","44.944","43.570","32.570","50.157","32.381","29.637","27.529","32.475","29.523","27.686","31.617"
"02:14:39","32.512","23.272","44.973","43.592","32.581","50.200","32.395","29.641","27.535","32.474","29.521","27.682","31.603"
"02:14:40","32.585","23.228","44.995","43.603","32.588","50.193","32.381","29.648","27.524","32.463","29.510","27.685","31.610"
"02:14:41","32.628","23.003","45.024","43.603","32.596","50.197","32.388","29.652","27.520","32.450","29.511","27.684","31.614"
"02:14:42","32.763","23.018","45.038","43.606","32.603","50.211","32.395","29.645","27.509","32.441","29.555","27.682","31.603"
"02:14:43","32.570","22.934","45.060","43.643","32.603","50.208","32.399","29.648","27.513","32.423","29.514","27.693","31.618"
"02:14:44","32.377","22.996","45.067","43.632","32.614","50.211","32.402","29.663","27.516","32.410","29.505","27.689","31.614"
"02:14:45","32.435","22.978","45.089","43.653","32.625","50.135","32.384","29.648","27.513","32.401","29.529","27.689","31.621"
"02:14:46","32.293","23.114","45.093","43.639","32.625","50.139","32.373","29.641","27.505","32.394","29.522","27.697","31.610"
"02:14:47","32.355","23.132","45.107","43.632","32.632","50.189","32.395","29.645","27.513","32.406","29.505","27.689","31.612"
"02:14:48","32.373","23.114","45.122","43.675","32.639","50.179","32.384","29.645","27.520","32.419","29.533","27.689","31.618"
"02:14:49","32.352","23.044","45.158","43.759","32.654","50.128","32.399","29.634","27.509","32.430","29.555","27.686","31.610"
"02:14:50","32.454","22.930","45.180","43.719","32.643","50.121","32.362","29.634","27.518","32.445","29.540","27.678","31.616"
"02:14:51","32.523","23.081","45.202","43.730","32.650","50.103","32.388","29.630","27.517","32.445","29.511","27.682","31.621"
"02:14:52","32.541","23.143","45.223","43.722","32.672","50.125","32.373","29.641","27.517","32.474","29.540","27.689","31.618"
"02:14:53","32.618","23.335","45.245","43.730","32.676","50.164","32.348","29.634","27.513","32.472","29.562","27.684","31.618"
"02:14:54","32.618","23.294","45.252","43.755","32.687","50.186","32.352","29.634","27.513","32.467","29.536","27.682","31.607"
"02:14:55","32.530","23.110","45.270","43.777","32.698","50.161","32.352","29.634","27.506","32.467","29.537","27.675","31.622"
"02:14:56","32.625","23.136","45.274","43.770","32.720","50.110","32.344","29.641","27.489","32.456","29.511","27.673","31.618"
"02:14:57","32.683","23.158","45.285","43.820","32.742","50.114","32.366","29.649","27.484","32.456","29.540","27.675","31.618"
"02:14:58","32.647","23.287","45.310","43.828","32.752","50.121","32.341","29.634","27.487","32.467","29.529","27.671","31.611"
"02:14:59","32.548","23.206","45.336","43.817","32.745","50.053","32.399","29.649","27.474","32.472","29.550","27.668","31.616"
"02:15:00","32.636","23.335","45.350","43.835","32.745","50.045","32.359","29.652","27.484","32.478","29.522","27.679","31.618"
"02:15:01","32.632","23.140","45.358","43.857","32.749","50.081","32.359","29.638","27.465","32.481","29.555","27.675","31.625"
"02:15:02","32.640","23.121","45.376","43.860","32.749","50.099","32.366","29.649","27.463","32.470","29.542","27.679","31.622"
"02:15:03","32.665","23.316","45.387","43.868","32.745","50.092","32.352","29.649","27.450","32.449","29.529","27.675","31.618"
"02:15:04","32.771","23.213","45.398","43.904","32.745","50.081","32.388","29.652","27.465","32.456","29.533","27.671","31.636"
"02:15:05","32.858","23.280","45.405","43.897","32.760","50.121","32.370","29.649","27.465","32.456","29.555","27.668","31.614"
"02:15:06","32.767","23.261","45.416","43.860","32.778","50.161","32.344","29.641","27.465","32.452","29.555","27.668","31.614"
"02:15:07","32.665","23.004","45.423","43.893","32.778","50.154","32.337","29.634","27.458","32.463","29.533","27.679","31.614"
"02:15:08","32.581","23.287","45.452","43.929","32.804","50.175","32.355","29.652","27.456","32.463","29.540","27.673","31.616"
"02:15:09","32.581","23.339","45.463","43.929","32.825","50.218","32.381","29.652","27.454","32.467","29.507","27.660","31.629"
"02:15:10","32.680","23.490","45.485","43.976","32.807","50.229","32.392","29.652","27.462","32.471","29.541","27.668","31.622"
"02:15:11","32.720","23.530","45.492","44.016","32.800","50.244","32.359","29.649","27.454","32.471","29.548","27.673","31.618"
"02:15:12","32.716","23.353","45.503","44.005","32.815","50.255","32.370","29.649","27.458","32.474","29.511","27.675","31.618"
"02:15:13","32.640","23.239","45.510","44.009","32.815","50.269","32.363","29.649","27.473","32.482","29.559","27.675","31.622"
"02:15:14","32.618","23.055","45.514","44.009","32.829","50.262","32.363","29.649","27.462","32.483","29.544","27.673","31.624"
"02:15:15","32.618","23.114","45.535","44.005","32.825","50.255","32.352","29.645","27.451","32.489","29.555","27.686","31.629"
"02:15:16","32.665","23.015","45.543","43.984","32.833","50.208","32.352","29.638","27.447","32.485","29.533","27.668","31.629"
"02:15:17","32.727","23.320","45.564","43.991","32.847","50.240","32.363","29.649","27.466","32.494","29.581","27.681","31.629"
"02:15:18","32.866","23.376","45.572","43.991","32.847","50.226","32.348","29.656","27.462","32.504","29.555","27.683","31.626"
"02:15:19","32.764","23.420","45.594","44.002","32.840","50.204","32.381","29.645","27.462","32.504","29.585","27.686","31.629"
"02:15:20","32.782","23.203","45.597","43.991","32.847","50.194","32.363","29.645","27.438","32.496","29.555","27.670","31.618"
"02:15:21","32.647","23.074","45.593","43.976","32.847","50.128","32.348","29.649","27.421","32.485","29.552","27.664","31.615"
"02:15:22","32.727","23.287","45.619","44.024","32.862","50.150","32.341","29.652","27.425","32.486","29.559","27.676","31.622"
"02:15:23","32.789","23.501","45.637","44.031","32.873","50.154","32.381","29.652","27.427","32.473","29.545","27.672","31.617"
"02:15:24","32.793","23.364","45.648","44.038","32.884","50.165","32.337","29.652","27.433","32.471","29.545","27.683","31.611"
"02:15:25","32.749","23.420","45.670","44.038","32.898","50.168","32.385","29.656","27.422","32.442","29.567","27.676","31.618"
"02:15:26","32.833","23.302","45.673","44.049","32.931","50.165","32.352","29.649","27.423","32.445","29.524","27.674","31.611"
"02:15:27","32.789","23.291","45.680","44.056","32.920","50.114","32.366","29.652","27.414","32.424","29.578","27.679","31.629"
